Record Type,ResourceID,Keeper,Object Identifier,Object Identifier Type,order,card
Objecten archief Grossmann,db38613f-619c-5e94-a492-1d2832fa10f2,Rubenianum,https://data.rubenianum.be//ark:/86530/db38613f-619c-5e94-a492-1d2832fa10f2,object identifier,0,AA
Objecten archief Grossmann,e91e3912-0d81-517d-a8f7-fe8fb59276bc,Rubenianum,https://data.rubenianum.be//ark:/86530/e91e3912-0d81-517d-a8f7-fe8fb59276bc,object identifier,0,AA
Objecten archief Grossmann,24381c4e-b5da-54be-9682-3feb674233ab,Rubenianum,https://data.rubenianum.be//ark:/86530/24381c4e-b5da-54be-9682-3feb674233ab,object identifier,0,AA
Objecten archief Grossmann,62f9797f-6cc9-5b12-8342-356ea59bd505,Rubenianum,https://data.rubenianum.be//ark:/86530/62f9797f-6cc9-5b12-8342-356ea59bd505,object identifier,0,AA
Objecten archief Grossmann,58f9dad5-aefb-51a1-84df-029f4c261146,Rubenianum,https://data.rubenianum.be//ark:/86530/58f9dad5-aefb-51a1-84df-029f4c261146,object identifier,0,AA
Objecten archief Grossmann,8dbaed49-e966-53af-b746-86e1ca343f28,Rubenianum,https://data.rubenianum.be//ark:/86530/8dbaed49-e966-53af-b746-86e1ca343f28,object identifier,0,AA
Objecten archief Grossmann,f2502373-1d2b-59a8-b7ba-cb832b6ddd94,Rubenianum,https://data.rubenianum.be//ark:/86530/f2502373-1d2b-59a8-b7ba-cb832b6ddd94,object identifier,0,AA
Objecten archief Grossmann,d45e258c-a093-57fe-af30-ab959cb9fe33,Rubenianum,https://data.rubenianum.be//ark:/86530/d45e258c-a093-57fe-af30-ab959cb9fe33,object identifier,0,AA
Objecten archief Grossmann,b0eb9d3f-7fd9-59d2-a258-45e2ae12157b,Rubenianum,https://data.rubenianum.be//ark:/86530/b0eb9d3f-7fd9-59d2-a258-45e2ae12157b,object identifier,0,AA
Objecten archief Grossmann,b289c2fd-eda6-5ff4-9cf4-c55f1ac726ae,Rubenianum,https://data.rubenianum.be//ark:/86530/b289c2fd-eda6-5ff4-9cf4-c55f1ac726ae,object identifier,0,AA
Objecten archief Grossmann,92db1678-975b-550e-a9da-c7cdcd19d76b,Rubenianum,https://data.rubenianum.be//ark:/86530/92db1678-975b-550e-a9da-c7cdcd19d76b,object identifier,0,AA
Objecten archief Grossmann,b5ae5c1d-16b4-5bbc-934d-39b21ae29bba,Rubenianum,https://data.rubenianum.be//ark:/86530/b5ae5c1d-16b4-5bbc-934d-39b21ae29bba,object identifier,0,AA
Objecten archief Grossmann,37dfb7e8-1907-56a3-8523-c1184e5e3a0a,Rubenianum,https://data.rubenianum.be//ark:/86530/37dfb7e8-1907-56a3-8523-c1184e5e3a0a,object identifier,0,AA
Objecten archief Grossmann,17fad3cb-2606-5932-990c-7c298181d17f,Rubenianum,https://data.rubenianum.be//ark:/86530/17fad3cb-2606-5932-990c-7c298181d17f,object identifier,0,AA
Objecten archief Grossmann,69d232b3-13c8-5fc9-851a-11c177c05a56,Rubenianum,https://data.rubenianum.be//ark:/86530/69d232b3-13c8-5fc9-851a-11c177c05a56,object identifier,0,AA
Objecten archief Grossmann,fc8641b6-cb75-59e4-a1b5-51bbbba7bbea,Rubenianum,https://data.rubenianum.be//ark:/86530/fc8641b6-cb75-59e4-a1b5-51bbbba7bbea,object identifier,0,AA
Objecten archief Grossmann,3dce4ff7-1002-543e-9a3e-3b351c72ef62,Rubenianum,https://data.rubenianum.be//ark:/86530/3dce4ff7-1002-543e-9a3e-3b351c72ef62,object identifier,0,AA
Objecten archief Grossmann,7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,Rubenianum,https://data.rubenianum.be//ark:/86530/7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,object identifier,0,AA
Objecten archief Grossmann,dbe89c66-0159-59de-b6fa-2773876f800f,Rubenianum,https://data.rubenianum.be//ark:/86530/dbe89c66-0159-59de-b6fa-2773876f800f,object identifier,0,AA
Objecten archief Grossmann,d05169d8-0e11-5a6c-8d7c-c204b4325fd2,Rubenianum,https://data.rubenianum.be//ark:/86530/d05169d8-0e11-5a6c-8d7c-c204b4325fd2,object identifier,0,AA
Objecten archief Grossmann,d98658b8-6509-5381-a4fe-0e3fd4e18f82,Rubenianum,https://data.rubenianum.be//ark:/86530/d98658b8-6509-5381-a4fe-0e3fd4e18f82,object identifier,0,AA
Objecten archief Grossmann,555abf99-6315-50d5-86ae-f1fef61c6abf,Rubenianum,https://data.rubenianum.be//ark:/86530/555abf99-6315-50d5-86ae-f1fef61c6abf,object identifier,0,AA
Objecten archief Grossmann,9c6ec606-08a0-5bdf-a857-86bb113bf396,Rubenianum,https://data.rubenianum.be//ark:/86530/9c6ec606-08a0-5bdf-a857-86bb113bf396,object identifier,0,AA
Objecten archief Grossmann,4a7ff30e-2a75-5a6b-9963-598db01ac81d,Rubenianum,https://data.rubenianum.be//ark:/86530/4a7ff30e-2a75-5a6b-9963-598db01ac81d,object identifier,0,AA
Objecten archief Grossmann,0a04126c-969d-5f4e-8e3d-f208daa05584,Rubenianum,https://data.rubenianum.be//ark:/86530/0a04126c-969d-5f4e-8e3d-f208daa05584,object identifier,0,AA
Objecten archief Grossmann,d81c710e-19da-5985-b2f3-b5f6b4cd707b,Rubenianum,https://data.rubenianum.be//ark:/86530/d81c710e-19da-5985-b2f3-b5f6b4cd707b,object identifier,0,AA
Objecten archief Grossmann,eff228a7-ced6-56d7-bc04-f134b20a3648,Rubenianum,https://data.rubenianum.be//ark:/86530/eff228a7-ced6-56d7-bc04-f134b20a3648,object identifier,0,AA
Objecten archief Grossmann,0628536d-8ccd-509d-b6d0-134856cd55f4,Rubenianum,https://data.rubenianum.be//ark:/86530/0628536d-8ccd-509d-b6d0-134856cd55f4,object identifier,0,AA
Objecten archief Grossmann,eaa17bcb-2953-5dbe-ab5f-889736213d71,Rubenianum,https://data.rubenianum.be//ark:/86530/eaa17bcb-2953-5dbe-ab5f-889736213d71,object identifier,0,AA
Objecten archief Grossmann,49ed39af-90ed-5210-be41-fa2c298e088e,Rubenianum,https://data.rubenianum.be//ark:/86530/49ed39af-90ed-5210-be41-fa2c298e088e,object identifier,0,AA
Objecten archief Grossmann,ced9be7d-d5a0-5ff4-9a00-5ce49ad9ad5a,Rubenianum,https://data.rubenianum.be//ark:/86530/ced9be7d-d5a0-5ff4-9a00-5ce49ad9ad5a,object identifier,0,AA
Objecten archief Grossmann,4008d6f9-d4a0-5ef2-a53d-9ce695327a4d,Rubenianum,https://data.rubenianum.be//ark:/86530/4008d6f9-d4a0-5ef2-a53d-9ce695327a4d,object identifier,0,AA
Objecten archief Grossmann,146ab5e1-161e-5a23-b9c9-6c0c8b5b8f73,Rubenianum,https://data.rubenianum.be//ark:/86530/146ab5e1-161e-5a23-b9c9-6c0c8b5b8f73,object identifier,0,AA
Objecten archief Grossmann,b66dee50-91d9-590f-904d-92c28c3d4dee,Rubenianum,https://data.rubenianum.be//ark:/86530/b66dee50-91d9-590f-904d-92c28c3d4dee,object identifier,0,AA
Objecten archief Grossmann,741eaf5a-ce56-52e3-8f50-44036ec0e512,Rubenianum,https://data.rubenianum.be//ark:/86530/741eaf5a-ce56-52e3-8f50-44036ec0e512,object identifier,0,AA
Objecten archief Grossmann,d6a29515-b36b-5fd2-a639-b134f95bd2b5,Rubenianum,https://data.rubenianum.be//ark:/86530/d6a29515-b36b-5fd2-a639-b134f95bd2b5,object identifier,0,AA
Objecten archief Grossmann,59b8098c-8fbd-5c5f-91e6-655d69d11919,Rubenianum,https://data.rubenianum.be//ark:/86530/59b8098c-8fbd-5c5f-91e6-655d69d11919,object identifier,0,AA
Objecten archief Grossmann,fbca7d4c-e599-5f46-90c4-07e105c050d3,Rubenianum,https://data.rubenianum.be//ark:/86530/fbca7d4c-e599-5f46-90c4-07e105c050d3,object identifier,0,AA
Objecten archief Grossmann,1c0e1ee2-d1f3-5f58-8541-7aa4f34c21bf,Rubenianum,https://data.rubenianum.be//ark:/86530/1c0e1ee2-d1f3-5f58-8541-7aa4f34c21bf,object identifier,0,AA
Objecten archief Grossmann,0e0b317c-b6b5-5c6f-b434-2841151b266c,Rubenianum,https://data.rubenianum.be//ark:/86530/0e0b317c-b6b5-5c6f-b434-2841151b266c,object identifier,0,AA
Objecten archief Grossmann,3fe07183-aab8-515e-b9e9-cc9ca0f837c6,Rubenianum,https://data.rubenianum.be//ark:/86530/3fe07183-aab8-515e-b9e9-cc9ca0f837c6,object identifier,0,AA
Objecten archief Grossmann,59335ba3-d563-5f5d-b12b-f5ee15f7729d,Rubenianum,https://data.rubenianum.be//ark:/86530/59335ba3-d563-5f5d-b12b-f5ee15f7729d,object identifier,0,AA
Objecten archief Grossmann,b25dc4b6-6798-5d31-9512-00bac4b17592,Rubenianum,https://data.rubenianum.be//ark:/86530/b25dc4b6-6798-5d31-9512-00bac4b17592,object identifier,0,AA
Objecten archief Grossmann,45af23b8-00d3-5176-8c5a-69e7c4406048,Rubenianum,https://data.rubenianum.be//ark:/86530/45af23b8-00d3-5176-8c5a-69e7c4406048,object identifier,0,AA
Objecten archief Grossmann,b34b7b36-d744-593b-9990-40daedad41c8,Rubenianum,https://data.rubenianum.be//ark:/86530/b34b7b36-d744-593b-9990-40daedad41c8,object identifier,0,AA
Objecten archief Grossmann,b309270e-da09-57d7-9b25-af5b36dcf278,Rubenianum,https://data.rubenianum.be//ark:/86530/b309270e-da09-57d7-9b25-af5b36dcf278,object identifier,0,AA
Objecten archief Grossmann,d743b9c1-0df6-5f5a-aad7-32a1147f64b5,Rubenianum,https://data.rubenianum.be//ark:/86530/d743b9c1-0df6-5f5a-aad7-32a1147f64b5,object identifier,0,AA
Objecten archief Grossmann,a06520cf-3cb8-58c5-b005-2202d9da3a4c,Rubenianum,https://data.rubenianum.be//ark:/86530/a06520cf-3cb8-58c5-b005-2202d9da3a4c,object identifier,0,AA
Objecten archief Grossmann,9900cfb3-5c0c-5896-b63a-e61e57096486,Rubenianum,https://data.rubenianum.be//ark:/86530/9900cfb3-5c0c-5896-b63a-e61e57096486,object identifier,0,AA
Objecten archief Grossmann,0fe63487-efb6-588f-a72f-fc610a373dee,Rubenianum,https://data.rubenianum.be//ark:/86530/0fe63487-efb6-588f-a72f-fc610a373dee,object identifier,0,AA
Objecten archief Grossmann,71564d89-3dd1-573f-898b-3a3219bc89cc,Rubenianum,https://data.rubenianum.be//ark:/86530/71564d89-3dd1-573f-898b-3a3219bc89cc,object identifier,0,AA
Objecten archief Grossmann,d210d0f6-e0c5-55ce-af49-84d096678d11,Rubenianum,https://data.rubenianum.be//ark:/86530/d210d0f6-e0c5-55ce-af49-84d096678d11,object identifier,0,AA
Objecten archief Grossmann,918c9246-f0a8-5fff-977c-0e4563345f19,Rubenianum,https://data.rubenianum.be//ark:/86530/918c9246-f0a8-5fff-977c-0e4563345f19,object identifier,0,AA
Objecten archief Grossmann,a5ea9c62-bd37-5a18-8456-2860077725e8,Rubenianum,https://data.rubenianum.be//ark:/86530/a5ea9c62-bd37-5a18-8456-2860077725e8,object identifier,0,AA
Objecten archief Grossmann,1144d4eb-70fc-5802-9326-87555ce46a9f,Rubenianum,https://data.rubenianum.be//ark:/86530/1144d4eb-70fc-5802-9326-87555ce46a9f,object identifier,0,AA
Objecten archief Grossmann,6d72e5a5-4b00-5df9-bdc7-bbc751399391,Rubenianum,https://data.rubenianum.be//ark:/86530/6d72e5a5-4b00-5df9-bdc7-bbc751399391,object identifier,0,AA
Objecten archief Grossmann,f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,Rubenianum,https://data.rubenianum.be//ark:/86530/f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,object identifier,0,AA
Objecten archief Grossmann,0c2e081d-7f8b-5cef-b8e2-eed1abcbfc0a,Rubenianum,https://data.rubenianum.be//ark:/86530/0c2e081d-7f8b-5cef-b8e2-eed1abcbfc0a,object identifier,0,AA
Objecten archief Grossmann,9650d81c-e642-5e72-bd2e-8979321c0db1,Rubenianum,https://data.rubenianum.be//ark:/86530/9650d81c-e642-5e72-bd2e-8979321c0db1,object identifier,0,AA
Objecten archief Grossmann,b09a33a8-8b67-5037-bae7-77cb54f61ef3,Rubenianum,https://data.rubenianum.be//ark:/86530/b09a33a8-8b67-5037-bae7-77cb54f61ef3,object identifier,0,AA
Objecten archief Grossmann,67a61421-30e6-5319-9c01-f8b165bc9f9c,Rubenianum,https://data.rubenianum.be//ark:/86530/67a61421-30e6-5319-9c01-f8b165bc9f9c,object identifier,0,AA
Objecten archief Grossmann,a5de30d3-3829-5fcb-baba-466bbbc4d48a,Rubenianum,https://data.rubenianum.be//ark:/86530/a5de30d3-3829-5fcb-baba-466bbbc4d48a,object identifier,0,AA
Objecten archief Grossmann,2f53abac-8c83-5069-ada9-ec4d037b99fb,Rubenianum,https://data.rubenianum.be//ark:/86530/2f53abac-8c83-5069-ada9-ec4d037b99fb,object identifier,0,AA
Objecten archief Grossmann,7c9276ac-f82b-5603-94a2-4fd2dc1301ec,Rubenianum,https://data.rubenianum.be//ark:/86530/7c9276ac-f82b-5603-94a2-4fd2dc1301ec,object identifier,0,AA
Objecten archief Grossmann,ef585d2d-1fe6-5c4d-a95d-3a942d6e334c,Rubenianum,https://data.rubenianum.be//ark:/86530/ef585d2d-1fe6-5c4d-a95d-3a942d6e334c,object identifier,0,AA
Objecten archief Grossmann,d159c47c-0a6a-531f-aef4-a32894274504,Rubenianum,https://data.rubenianum.be//ark:/86530/d159c47c-0a6a-531f-aef4-a32894274504,object identifier,0,AA
Objecten archief Grossmann,4c77c342-da99-5d6c-a485-6dc139b5cbfc,Rubenianum,https://data.rubenianum.be//ark:/86530/4c77c342-da99-5d6c-a485-6dc139b5cbfc,object identifier,0,AA
Objecten archief Grossmann,260b6abc-cac4-5aa8-af01-57187b3e669e,Rubenianum,https://data.rubenianum.be//ark:/86530/260b6abc-cac4-5aa8-af01-57187b3e669e,object identifier,0,AA
Objecten archief Grossmann,bfae64d5-04d5-557a-be19-d6b342420b0d,Rubenianum,https://data.rubenianum.be//ark:/86530/bfae64d5-04d5-557a-be19-d6b342420b0d,object identifier,0,AA
Objecten archief Grossmann,65cb2016-816f-5625-9333-9ba7727f8a14,Rubenianum,https://data.rubenianum.be//ark:/86530/65cb2016-816f-5625-9333-9ba7727f8a14,object identifier,0,AA
Objecten archief Grossmann,22efbe49-48c9-590f-aa8c-9111434722e6,Rubenianum,https://data.rubenianum.be//ark:/86530/22efbe49-48c9-590f-aa8c-9111434722e6,object identifier,0,AA
Objecten archief Grossmann,f156d1f1-2fea-5b35-89fa-cc43bbd826d0,Rubenianum,https://data.rubenianum.be//ark:/86530/f156d1f1-2fea-5b35-89fa-cc43bbd826d0,object identifier,0,AA
Objecten archief Grossmann,2898159f-054a-5611-baa1-dad5a5cb6079,Rubenianum,https://data.rubenianum.be//ark:/86530/2898159f-054a-5611-baa1-dad5a5cb6079,object identifier,0,AA
Objecten archief Grossmann,5e9dfc38-86b8-546d-a768-dd85ebd70649,Rubenianum,https://data.rubenianum.be//ark:/86530/5e9dfc38-86b8-546d-a768-dd85ebd70649,object identifier,0,AA
Objecten archief Grossmann,9aa00732-09e5-5300-a793-0c04a35a943e,Rubenianum,https://data.rubenianum.be//ark:/86530/9aa00732-09e5-5300-a793-0c04a35a943e,object identifier,0,AA
Objecten archief Grossmann,0cdc016a-6350-548f-8739-7d3804b83ee6,Rubenianum,https://data.rubenianum.be//ark:/86530/0cdc016a-6350-548f-8739-7d3804b83ee6,object identifier,0,AA
Objecten archief Grossmann,234d8ec3-0549-5fb6-8a82-74e423751af8,Rubenianum,https://data.rubenianum.be//ark:/86530/234d8ec3-0549-5fb6-8a82-74e423751af8,object identifier,0,AA
Objecten archief Grossmann,1408fdb1-acd4-56f1-95ca-16359673350b,Rubenianum,https://data.rubenianum.be//ark:/86530/1408fdb1-acd4-56f1-95ca-16359673350b,object identifier,0,AA
Objecten archief Grossmann,70487371-f6c4-58f9-85ac-d433534e24ca,Rubenianum,https://data.rubenianum.be//ark:/86530/70487371-f6c4-58f9-85ac-d433534e24ca,object identifier,0,AA
Objecten archief Grossmann,8c431a76-bdd9-5311-9bf9-eae43d7944e2,Rubenianum,https://data.rubenianum.be//ark:/86530/8c431a76-bdd9-5311-9bf9-eae43d7944e2,object identifier,0,AA
Objecten archief Grossmann,c7f3b577-2fd8-5aaa-8a06-7e26e34f65b4,Rubenianum,https://data.rubenianum.be//ark:/86530/c7f3b577-2fd8-5aaa-8a06-7e26e34f65b4,object identifier,0,AA
Objecten archief Grossmann,08fa269e-b47e-5a08-9fcd-09ca8b9d424d,Rubenianum,https://data.rubenianum.be//ark:/86530/08fa269e-b47e-5a08-9fcd-09ca8b9d424d,object identifier,0,AA
Objecten archief Grossmann,31d4fa47-c3bc-5aef-a94b-f01c16e34cef,Rubenianum,https://data.rubenianum.be//ark:/86530/31d4fa47-c3bc-5aef-a94b-f01c16e34cef,object identifier,0,AA
Objecten archief Grossmann,f1784a5f-2734-595d-9726-7c27916fe809,Rubenianum,https://data.rubenianum.be//ark:/86530/f1784a5f-2734-595d-9726-7c27916fe809,object identifier,0,AA
Objecten archief Grossmann,6ece1033-05d5-5768-93a4-041a5cfd3372,Rubenianum,https://data.rubenianum.be//ark:/86530/6ece1033-05d5-5768-93a4-041a5cfd3372,object identifier,0,AA
Objecten archief Grossmann,402d8fd2-9b74-53c5-a533-86d99b57f883,Rubenianum,https://data.rubenianum.be//ark:/86530/402d8fd2-9b74-53c5-a533-86d99b57f883,object identifier,0,AA
Objecten archief Grossmann,e9c2f9bb-93a7-57f9-bfa9-09c2dea48e2a,Rubenianum,https://data.rubenianum.be//ark:/86530/e9c2f9bb-93a7-57f9-bfa9-09c2dea48e2a,object identifier,0,AA
Objecten archief Grossmann,662b9932-b962-58e7-af28-6ac0d7f12f6d,Rubenianum,https://data.rubenianum.be//ark:/86530/662b9932-b962-58e7-af28-6ac0d7f12f6d,object identifier,0,AA
Objecten archief Grossmann,c021825f-4e7e-551c-8684-5973e3606857,Rubenianum,https://data.rubenianum.be//ark:/86530/c021825f-4e7e-551c-8684-5973e3606857,object identifier,0,AA
Objecten archief Grossmann,82c865fb-e5e7-5e95-9793-1f060f8cd3f9,Rubenianum,https://data.rubenianum.be//ark:/86530/82c865fb-e5e7-5e95-9793-1f060f8cd3f9,object identifier,0,AA
Objecten archief Grossmann,5212f402-3b1d-5546-b2de-d4684288b5a1,Rubenianum,https://data.rubenianum.be//ark:/86530/5212f402-3b1d-5546-b2de-d4684288b5a1,object identifier,0,AA
Objecten archief Grossmann,7bc83c20-9564-5272-b8db-5ad3a3a27cf7,Rubenianum,https://data.rubenianum.be//ark:/86530/7bc83c20-9564-5272-b8db-5ad3a3a27cf7,object identifier,0,AA
Objecten archief Grossmann,2f4b7938-bc9b-546e-9b68-8c6a293b2ebc,Rubenianum,https://data.rubenianum.be//ark:/86530/2f4b7938-bc9b-546e-9b68-8c6a293b2ebc,object identifier,0,AA
Objecten archief Grossmann,fd638cfc-9f0c-5c93-ae94-82e618009039,Rubenianum,https://data.rubenianum.be//ark:/86530/fd638cfc-9f0c-5c93-ae94-82e618009039,object identifier,0,AA
Objecten archief Grossmann,8ffbce07-fdf5-5992-9781-6958651309a7,Rubenianum,https://data.rubenianum.be//ark:/86530/8ffbce07-fdf5-5992-9781-6958651309a7,object identifier,0,AA
Objecten archief Grossmann,cdf1cd07-f092-55f6-8a88-91cf22574b21,Rubenianum,https://data.rubenianum.be//ark:/86530/cdf1cd07-f092-55f6-8a88-91cf22574b21,object identifier,0,AA
Objecten archief Grossmann,a2373bcf-4f9f-5730-9a85-223e173e22ed,Rubenianum,https://data.rubenianum.be//ark:/86530/a2373bcf-4f9f-5730-9a85-223e173e22ed,object identifier,0,AA
Objecten archief Grossmann,0f4eeb1d-d17a-5e1f-864d-97a72a697b7d,Rubenianum,https://data.rubenianum.be//ark:/86530/0f4eeb1d-d17a-5e1f-864d-97a72a697b7d,object identifier,0,AA
Objecten archief Grossmann,32b6322b-ff9b-5380-b796-ff0bff29817c,Rubenianum,https://data.rubenianum.be//ark:/86530/32b6322b-ff9b-5380-b796-ff0bff29817c,object identifier,0,AA
Objecten archief Grossmann,ad17fc6a-8731-5a77-928e-f024342c32ac,Rubenianum,https://data.rubenianum.be//ark:/86530/ad17fc6a-8731-5a77-928e-f024342c32ac,object identifier,0,AA
Objecten archief Grossmann,ff38eaaa-da38-54e8-ae3a-5747931d01d6,Rubenianum,https://data.rubenianum.be//ark:/86530/ff38eaaa-da38-54e8-ae3a-5747931d01d6,object identifier,0,AA
Objecten archief Grossmann,3139990c-9212-537a-b2d5-94c24676ad01,Rubenianum,https://data.rubenianum.be//ark:/86530/3139990c-9212-537a-b2d5-94c24676ad01,object identifier,0,AA
Objecten archief Grossmann,f8bbb778-842a-5c5a-af78-e79492fab6d9,Rubenianum,https://data.rubenianum.be//ark:/86530/f8bbb778-842a-5c5a-af78-e79492fab6d9,object identifier,0,AA
Objecten archief Grossmann,0b4d84f5-d937-53d4-b263-6f55c728a292,Rubenianum,https://data.rubenianum.be//ark:/86530/0b4d84f5-d937-53d4-b263-6f55c728a292,object identifier,0,AA
Objecten archief Grossmann,d54e7a14-4562-5179-bdab-cefe181578f7,Rubenianum,https://data.rubenianum.be//ark:/86530/d54e7a14-4562-5179-bdab-cefe181578f7,object identifier,0,AA
Objecten archief Grossmann,4de4d1c3-c55c-5cec-b7b7-73c1902d53b1,Rubenianum,https://data.rubenianum.be//ark:/86530/4de4d1c3-c55c-5cec-b7b7-73c1902d53b1,object identifier,0,AA
Objecten archief Grossmann,31eb45f1-e2e9-544a-8875-04a6f0b676db,Rubenianum,https://data.rubenianum.be//ark:/86530/31eb45f1-e2e9-544a-8875-04a6f0b676db,object identifier,0,AA
Objecten archief Grossmann,fbe7ad17-235c-5336-88aa-cd674d69a049,Rubenianum,https://data.rubenianum.be//ark:/86530/fbe7ad17-235c-5336-88aa-cd674d69a049,object identifier,0,AA
Objecten archief Grossmann,d6b31ff5-fe86-5d22-8e49-3924a969d07e,Rubenianum,https://data.rubenianum.be//ark:/86530/d6b31ff5-fe86-5d22-8e49-3924a969d07e,object identifier,0,AA
Objecten archief Grossmann,7d14289f-7f06-5732-a892-8d08e97cb71a,Rubenianum,https://data.rubenianum.be//ark:/86530/7d14289f-7f06-5732-a892-8d08e97cb71a,object identifier,0,AA
Objecten archief Grossmann,a81106b0-d69e-5ff7-9361-eb9947f91b04,Rubenianum,https://data.rubenianum.be//ark:/86530/a81106b0-d69e-5ff7-9361-eb9947f91b04,object identifier,0,AA
Objecten archief Grossmann,0e7dedbf-6370-55b7-85c4-8b109472efd1,Rubenianum,https://data.rubenianum.be//ark:/86530/0e7dedbf-6370-55b7-85c4-8b109472efd1,object identifier,0,AA
Objecten archief Grossmann,4cf23d96-23de-575d-9d80-32de747a3d8e,Rubenianum,https://data.rubenianum.be//ark:/86530/4cf23d96-23de-575d-9d80-32de747a3d8e,object identifier,0,AA
Objecten archief Grossmann,e0ecae4c-8322-5a51-ad92-1ef751b56151,Rubenianum,https://data.rubenianum.be//ark:/86530/e0ecae4c-8322-5a51-ad92-1ef751b56151,object identifier,0,AA
Objecten archief Grossmann,1122a716-6e19-510d-9de2-e0baa80316cb,Rubenianum,https://data.rubenianum.be//ark:/86530/1122a716-6e19-510d-9de2-e0baa80316cb,object identifier,0,AA
Objecten archief Grossmann,f302ad41-5866-531d-8313-a87e51812e85,Rubenianum,https://data.rubenianum.be//ark:/86530/f302ad41-5866-531d-8313-a87e51812e85,object identifier,0,AA
Objecten archief Grossmann,33fe427f-a6d5-5361-b43f-2aaecce0359f,Rubenianum,https://data.rubenianum.be//ark:/86530/33fe427f-a6d5-5361-b43f-2aaecce0359f,object identifier,0,AA
Objecten archief Grossmann,6f7f09e3-40af-5020-afc9-5b2b62a6fa71,Rubenianum,https://data.rubenianum.be//ark:/86530/6f7f09e3-40af-5020-afc9-5b2b62a6fa71,object identifier,0,AA
Objecten archief Grossmann,c5755dcf-7c16-5c52-99ae-b6b79d8d8612,Rubenianum,https://data.rubenianum.be//ark:/86530/c5755dcf-7c16-5c52-99ae-b6b79d8d8612,object identifier,0,AA
Objecten archief Grossmann,97740c9b-e58d-5f18-a824-a23917114135,Rubenianum,https://data.rubenianum.be//ark:/86530/97740c9b-e58d-5f18-a824-a23917114135,object identifier,0,AA
Objecten archief Grossmann,c0839853-770c-5031-834c-13b78b1bb90a,Rubenianum,https://data.rubenianum.be//ark:/86530/c0839853-770c-5031-834c-13b78b1bb90a,object identifier,0,AA
Objecten archief Grossmann,1f3f2e5c-9e0e-56b3-825a-3a92ab71450b,Rubenianum,https://data.rubenianum.be//ark:/86530/1f3f2e5c-9e0e-56b3-825a-3a92ab71450b,object identifier,0,AA
Objecten archief Grossmann,404c66d8-055c-56f4-9298-cce60bcd5dd4,Rubenianum,https://data.rubenianum.be//ark:/86530/404c66d8-055c-56f4-9298-cce60bcd5dd4,object identifier,0,AA
Objecten archief Grossmann,a3826825-819d-5dd1-8036-b50d2188ae49,Rubenianum,https://data.rubenianum.be//ark:/86530/a3826825-819d-5dd1-8036-b50d2188ae49,object identifier,0,AA
Objecten archief Grossmann,ba95dbb3-1927-5be2-b1e6-12b06464a209,Rubenianum,https://data.rubenianum.be//ark:/86530/ba95dbb3-1927-5be2-b1e6-12b06464a209,object identifier,0,AA
Objecten archief Grossmann,41b2bbce-45f0-5a57-95e3-5795b89dd378,Rubenianum,https://data.rubenianum.be//ark:/86530/41b2bbce-45f0-5a57-95e3-5795b89dd378,object identifier,0,AA
Objecten archief Grossmann,55ce96b2-d09b-52a1-9bd3-dcf85da33d46,Rubenianum,https://data.rubenianum.be//ark:/86530/55ce96b2-d09b-52a1-9bd3-dcf85da33d46,object identifier,0,AA
Objecten archief Grossmann,79b9b1a4-d096-5ecc-9407-a63a4f8cdfd8,Rubenianum,https://data.rubenianum.be//ark:/86530/79b9b1a4-d096-5ecc-9407-a63a4f8cdfd8,object identifier,0,AA
Objecten archief Grossmann,1df782e9-f279-5f05-9266-a6ee86069afd,Rubenianum,https://data.rubenianum.be//ark:/86530/1df782e9-f279-5f05-9266-a6ee86069afd,object identifier,0,AA
Objecten archief Grossmann,00b2dd39-d232-57b2-bb74-75293214d971,Rubenianum,https://data.rubenianum.be//ark:/86530/00b2dd39-d232-57b2-bb74-75293214d971,object identifier,0,AA
Objecten archief Grossmann,e76d255b-b5af-5a5f-9649-1baf8aa410cd,Rubenianum,https://data.rubenianum.be//ark:/86530/e76d255b-b5af-5a5f-9649-1baf8aa410cd,object identifier,0,AA
Objecten archief Grossmann,5434ed15-e9ff-5a13-b3ef-4ab873a3b64f,Rubenianum,https://data.rubenianum.be//ark:/86530/5434ed15-e9ff-5a13-b3ef-4ab873a3b64f,object identifier,0,AA
Objecten archief Grossmann,f2d74817-76d6-519a-b73b-b5a3ef08693f,Rubenianum,https://data.rubenianum.be//ark:/86530/f2d74817-76d6-519a-b73b-b5a3ef08693f,object identifier,0,AA
Objecten archief Grossmann,c2a07c6a-18d2-5478-9333-6df585ae9ef2,Rubenianum,https://data.rubenianum.be//ark:/86530/c2a07c6a-18d2-5478-9333-6df585ae9ef2,object identifier,0,AA
Objecten archief Grossmann,42ba0d4e-8084-5d9a-a080-4a578b25f43e,Rubenianum,https://data.rubenianum.be//ark:/86530/42ba0d4e-8084-5d9a-a080-4a578b25f43e,object identifier,0,AA
Objecten archief Grossmann,841f4ea9-2a84-5c01-927a-b64954faa91e,Rubenianum,https://data.rubenianum.be//ark:/86530/841f4ea9-2a84-5c01-927a-b64954faa91e,object identifier,0,AA
