ResourceID,Record Number,Name,Entity Type
146978ed-08b0-5e1c-a3b3-1a9af2102c00,au::15831,Roeland,Tijdschrift
91c15afa-b965-5968-9a5e-381f3e347c61,au::15869,Roeping,Tijdschrift
312c4c8e-fc62-5015-ac69-fd793d8d6fbb,au::15947,Rommelpot,Tijdschrift
86b2cb67-d761-5d23-af57-945bd1b525a9,au::15965,Rond den Heerd,Tijdschrift
34296c02-2d7d-5fe2-907d-299b600aadb0,au::15985,Het Roode Zeil,Tijdschrift
80c47b81-526f-56c5-9107-7bf5b71c65d9,au::16054,De Roskam,Tijdschrift
8783b9cb-2587-5048-a6eb-13568a72f587,au::16099,Le Rouge et le Noir,Tijdschrift
c69d1008-9aca-5036-8130-ca819fa1d9c8,au::16174,Ruimte,Tijdschrift
cd5c77b3-5972-5c80-abde-3597af7c2e48,au::16177,Ruimten,Tijdschrift
ef80e21a-18aa-521b-a2b8-7623c7e840ce,au::16204,De Ruwaars,Tijdschrift
1811875c-4a1c-5cd8-8e8b-9bc9f99c3257,au::16336,Samen in de Nederlanden,Tijdschrift
278302de-aed5-5b78-83d7-49a6cfa25916,au::16383,De Sater,Tijdschrift
9c664c36-cb6f-51a1-bb0a-241f409cff76,au::16412,De Scene,Tijdschrift
f42e5653-ab10-57dc-ae21-56e64404ceb9,au::16442,De Schalmei,Tijdschrift
49047360-0bcb-5740-b070-bb41e7dd3834,au::16471,De Schelde [Dagblad],Tijdschrift
1130e66a-635f-5e6b-a14a-f40fe3cf167c,au::16472,De Schelde [Dagblad],Tijdschrift
08276e61-692a-5886-b9b1-562fc25a9f77,au::16489,'t Schelpje,Tijdschrift
edcdf393-24ff-59eb-96a2-10da19d01887,au::16545,De Schijnwerper,Tijdschrift
4a625154-b00f-50d8-9e8f-4c15519746df,au::16719,Schuim,Tijdschrift
24666ca7-ad9c-598e-82e0-f9e15348ebb4,au::16754,Scientia,Tijdschrift
b25c7fd9-6f77-5d6f-a236-a87b7df6e3d0,au::16805,Sélection,Tijdschrift
eece162a-4b5b-55b1-8163-ef0274af46ff,au::16822,Sept Arts,Tijdschrift
16c0156d-acc3-56d1-b04b-a3949477ba61,au::16823,Septentrion - Revue de Culture Néerlandaise,Tijdschrift
e6438e89-c472-543c-9959-e03e99dad4f8,au::16906,Siccatif en Bedelzak,Tijdschrift
25f66361-3c96-5749-9f42-38ff4d618def,au::16911,Sienjaal,Tijdschrift
8a796be5-4348-5dc1-810a-fff214a96178,au::17032,Sirene,Tijdschrift
d1ce2284-ddf0-5842-adbf-58b62e12cd90,au::17187,'t Sneeuwvlokje,Tijdschrift
f4faa2cd-0220-58db-93b2-f2305b2a4732,au::17188,De Snek,Tijdschrift
dfb3e3ab-cae5-57b8-b70f-a794b290f293,au::17229,De Socialistische Gids,Tijdschrift
b7985514-e747-59dd-8086-5bdd2231ddf0,au::17232,Socialistische Standpunten,Tijdschrift
ef8ea7be-a8cd-5021-a7d9-e160c03f078e,au::17238,De Socialistische Vlaming,Tijdschrift
27c17d2d-f1ff-5a9e-aca3-0271f2d5704e,au::17281,Le Soir [Dagblad],Tijdschrift
bf924f1e-70f1-5bf4-bc26-e40d0bd08d6a,au::17282,Soldatenpost,Tijdschrift
e74135be-fe6d-5d4c-bdf4-74bd8cae0434,au::17348,De Spectator,Tijdschrift
28c869b3-109a-563a-94e6-7e9644c1509c,au::17350,Spectraal,Tijdschrift
93dc05f1-a081-5473-831d-4b4ebdb247e3,au::17376,De Spiegel,Tijdschrift
85a9ee73-3cba-5715-ae5c-b33d2b6e0827,au::17377,Spiegel der Letteren,Tijdschrift
bc116444-ee9b-5eaa-aa44-7b16404f43ab,au::17385,'t Spijkertje,Tijdschrift
d35631e2-fb30-540b-9661-77c1757348c1,au::1739,De Bestuurlijke Scheiding,Tijdschrift
f4147ef6-695a-5a7e-a315-698d2905073b,au::17410,Het Spoor,Tijdschrift
f01774f1-0dd6-556d-99ee-e8ba6f95b5fb,au::17414,Sport in Vlaanderen,Tijdschrift
31ed2876-461f-5328-b442-3d09aa5d807e,au::17433,Staatsgevaarlik,Tijdschrift
bc1f42be-cc3f-5061-8c91-6e0360d8c3f8,au::17472,De Standaard,Tijdschrift
7df34dd0-aa2b-5809-931b-bba5420b46e0,au::17473,De Standaard,Tijdschrift
4cc2be80-53d2-57f5-81cd-0f42a817d776,au::17494,Starkadd,Tijdschrift
7bebcfea-9b9c-5c59-b941-5468ff58f002,au::17584,De Stem,Tijdschrift
4241e340-c390-5904-be0c-dc9c0069d4a5,au::17585,De Stem uit België,Tijdschrift
87d688a0-af46-512e-893a-a95f6b44c4dd,au::17744,Storm,Tijdschrift
0023584e-204c-5e60-a68a-ebfc70fff1a0,au::17751,De Stormloop,Tijdschrift
12dd8a32-5ac3-56e7-9cd9-3163d4f5dd11,au::17779,Straling,Tijdschrift
8d9e9c79-4514-5d4d-8c9b-5f2b2ba93b78,au::17803,Streven,Tijdschrift
5452ac55-09c1-5e67-bbb9-26ba2525d3f9,au::17808,Strijd,Tijdschrift
715f6960-034f-5eb6-811e-6f706f34c228,au::17823,De Stroom,Tijdschrift
0bd95764-e61f-5774-8611-f0d5a5c9c9a1,au::17852,De Student,Tijdschrift
d006f667-9cc2-5ded-8871-2c8fa087adc1,au::17875,Stuip,Tijdschrift
942b529d-cd95-529e-8ea7-c05547879345,au::17901,Sumier,Tijdschrift
1f7df132-9bdb-5271-8215-6171eb0221f6,au::17998,'t Daghet in den Oosten,Tijdschrift
8bdf3100-460e-5f2e-a346-7b7fb2c369fd,au::18000,'t En Zal [Maandblad der Frontpartij],Tijdschrift
a6c9958f-0edb-598a-bf12-b502d00314ab,au::18007,Taal en Tongval,Tijdschrift
7c0900cf-ab8d-5f5d-bef6-f1f43e5d1069,au::18012,De Taalgrens,Tijdschrift
4309881b-9d2c-5c45-827c-b8f00002c802,au::18044,De Tafelronde,Tijdschrift
d8510f28-7b25-5670-aa87-8aa4ae8e22f7,au::18053,De Talenstudent,Tijdschrift
7437c21b-d124-5bc0-81bb-ef4a68cff8cb,au::18068,Taptoe,Tijdschrift
2492ea15-b3d4-513e-9f35-40ee0945e236,au::18113,Technisch Wetenschappelijk Bibliografisch Tijdschrift,Tijdschrift
2a0bb82f-8bab-5efd-95a5-d8ee433ede3c,au::1812,Bibliogids,Tijdschrift
6a8b26aa-fd20-5479-b387-d0e34baa00b1,au::18202,Ter Waarheid,Tijdschrift
75a86705-43a2-50d4-81a9-5b1b7433cf78,au::1822,De Bibliotheekgids,Tijdschrift
db0f269b-8cdf-5b65-9212-aa27659d1ee8,au::1823,Bibliotheekleven,Tijdschrift
473c61a9-6514-5b05-a767-f6243c837fed,au::18254,Le Théâtre dans le Monde,Tijdschrift
49640376-a851-526f-8ce8-04bbb91a83cb,au::18255,Théâtre de Belgique,Tijdschrift
0fa80c24-c363-5279-a727-a35e3c068087,au::18335,Thomsen's Post,Tijdschrift
6ab16671-458b-5489-9a7c-8359d420f5ca,au::18345,Thuna,Tijdschrift
4344bf44-da75-5d63-bce5-b70512ebe686,au::1839,Biekorf,Tijdschrift
2fd57ac8-6c85-5460-b160-1dee39dd6e69,au::18392,De Tijd,Tijdschrift
7979a406-1425-556c-9260-14440b59fce6,au::18393,De Tijd [Volksdagblad],Tijdschrift
b54b012f-3385-53b5-9e0f-b0eab332603b,au::18394,Tijd en Mens,Tijdschrift
327b92be-3d84-5173-99c7-128c9c39eb8d,au::18395,Tijdingen van de KVHU,Tijdschrift
85cce479-59b3-511a-a061-7c4a664a8ff3,au::18397,Tijdschrift der Jongeren,Tijdschrift
ea02784e-b326-5ea7-8ff5-09c495a120c0,au::18398,Tijdschrift van de Vrije Universiteit van Brussel,Tijdschrift
2949aecb-32b0-5ff7-abd0-aa6cb8c9e038,au::18399,Tijdschrift voor Boek- en Bibliotheekwezen,Tijdschrift
fb17fd98-2d49-592d-83df-5d2d47ceea7e,au::18400,Tijdschrift voor Geestelijk Leven,Tijdschrift
101812a2-b59c-56cf-8c4b-f855ac6ca94b,au::18401,Tijdschrift voor Geschiedenis,Tijdschrift
5738ef6a-994e-59a9-b720-6d77fb75d528,au::18402,Tijdschrift voor Geschiedenis en Folklore,Tijdschrift
c5668c19-0fae-5885-a1d3-d85d6b1a75b8,au::18403,Tijdschrift voor Philologie en Geschiedenis,Tijdschrift
a5cc3889-abe3-5cb7-b4a9-bc72f54759d8,au::18404,Tijdschrift voor Politiek,Tijdschrift
45661f33-dc85-5a3a-aaa2-055c8896e81b,au::18406,De Tijdspiegel,Tijdschrift
ac2defe0-9a9c-52bd-a9d6-1969b0efa82e,au::18407,De Tijdstroom,Tijdschrift
5fdd3aa3-a922-58ae-a40c-7d4d74302750,au::18410,Tijl,Tijdschrift
4031ac43-1268-5a8d-887c-f6f089cbad23,au::18470,Tmuzet,Tijdschrift
f5cf735b-57b0-5570-8741-967365c0c646,au::18481,De Toekomst,Tijdschrift
f7aaddb4-07ce-5914-b4b0-44b1bf57166a,au::18509,Het Toneel,Tijdschrift
72a5f366-0364-5c2e-8d8f-0434617d2ebc,au::18515,Toneelgids,Tijdschrift
a70fcab3-47e9-5122-9ffa-f0ec92164d8a,au::18545,De Toorts,Tijdschrift
84e5db6d-76f1-53dc-a323-5d1d9af1a132,au::18548,Topics [Weekblad],Tijdschrift
e4703ef7-81ba-55ef-8ef2-603931af05f3,au::18555,Toren,Tijdschrift
9aaf2586-0eed-544d-b9b9-572edc776113,au::18569,De Torrewachter,Tijdschrift
0adb355d-4be1-5012-b2ae-db6e9316110c,au::18573,Totem,Tijdschrift
6af2a136-695c-59f3-a3ae-512cca852d60,au::18597,Trefpunt,Tijdschrift
486066fb-8614-574b-8ab0-630733e8fd7f,au::18601,De Trekker,Tijdschrift
2e0c5ef1-969c-5767-bd64-b6bb627207a3,au::18669,De Turner,Tijdschrift
f72b0d89-1455-5f21-89e0-b4276362551e,au::18684,Tybaert de Kater,Tijdschrift
0bcfeb14-a150-5ff6-9199-88098dc0a5eb,au::18697,Uilenspiegel [Weekblad],Tijdschrift
a4a2709b-0f49-5ed9-939a-3bd28438c58d,au::18710,Ulenspiegel,Tijdschrift
712c2d17-44c6-576a-817f-83b49ffb44ab,au::18711,Ulenspiegel,Tijdschrift
fdf92525-8f9f-5628-b554-45a9af03f5fb,au::18719,Unesco-Koerier,Tijdschrift
457a07fd-3a3a-5501-92b9-daa6e8df96b6,au::18797,Vaderland en Arbeid,Tijdschrift
228c7b1d-fd9c-5653-845a-05dea346816c,au::18848,Van 't Jonge Vlaanderen,Tijdschrift
6a6e3e9b-29e7-52d8-a6fd-888d4c1ad9ba,au::18858,Van Nu en Straks,Tijdschrift
a287e964-0ed3-5531-880e-e0df80a04f84,au::18873,Vandaag,Tijdschrift
622f0444-f235-5dc7-b313-9c4fddc6997f,au::18874,Vandaag,Tijdschrift
1f7d864a-5213-5dad-bf2e-c61e64551e92,au::1907,Bindteken,Tijdschrift
523d34a7-ebe6-54ac-abb4-5dab4895f10d,au::19191,De Vendeljongen,Tijdschrift
6bf27a5b-e995-56e6-a1df-54900750b151,au::19199,'t Venster,Tijdschrift
67fdc612-fa4e-5daf-9eb4-3a045f1a7921,au::19220,Verbazing,Tijdschrift
60b12656-7aca-58f6-b545-0dcaf7304173,au::19320,De Verbroedering,Tijdschrift
7684b09e-d0c6-5375-aa2f-d3045452278e,au::1937,Bladen voor de Grafiek,Tijdschrift
f8aa83cb-5048-5b35-a46e-3429834383e1,au::1938,Bladen voor de Poezie,Tijdschrift
c31e7a6b-19d7-583a-a773-fe4ee5d23874,au::19411,De Vereeniging,Tijdschrift
d016a809-d15b-5fc7-aa9f-76493e13cbf1,au::19413,Vereeniging der Katholieke Jonkheid,Tijdschrift
af1a9ba4-641c-58ea-a8b9-3ae67e0c30d3,au::1963,De Blauwvoet,Tijdschrift
908925ac-0245-58a8-8ccb-97d3df10550b,au::1964,De Blauwvoet,Tijdschrift
f028385a-8bd3-54bd-b8c9-822a8a1faa0a,au::19907,Verzet om de Waarheid,Tijdschrift
6e144ac8-c7b2-5778-b31e-98bb290a1db1,au::20009,Le Vingtième Siècle,Tijdschrift
e0d337c0-cd3f-5d8a-ba12-40424b46ee17,au::20066,Vlaams Geneeskundig Tijdschrift,Tijdschrift
2ffc1072-0d44-532a-baf3-1404abe99f58,au::20076,Vlaams Muziektijdschrift GAMMA,Tijdschrift
626a878c-8e43-5d1d-831a-fb63b6170a79,au::20089,Vlaams Opvoedkundig Tijdschrift,Tijdschrift
ba434beb-af55-5120-826b-f6060918977f,au::20119,Vlaamsch en Vrij,Tijdschrift
e2af353b-6257-58a1-9622-55a1e25dbb9d,au::20132,Vlaamsch Leven,Tijdschrift
2f892a68-a74c-565c-a479-f0face1f030c,au::20156,Het Vlaamsch Toneel,Tijdschrift
467b6bf3-59c4-554e-a5a6-c7e19a86f9c0,au::20169,Vlaamsche Arbeid,Tijdschrift
1723cafe-b6af-5918-b437-a2d0e731d92b,au::20187,De Vlaamsche Gazet,Tijdschrift
95788d00-f15e-5b59-a6cf-a33b6064584a,au::20191,De Vlaamsche Illustratie,Tijdschrift
9a911678-0205-553f-91b1-ccc83b96cf44,au::20207,De Vlaamsche Kunstbode,Tijdschrift
35830a64-8e09-5a07-925c-9dcd15b77a8a,au::20210,Het Vlaamsche Land [Dagblad],Tijdschrift
373f2a60-52bb-5907-b76e-3f4e691758c4,au::20211,Het Vlaamsche Land,Tijdschrift
00a1f9db-4ca6-5178-a108-55f814983b65,au::20212,Het Vlaamsche Land,Tijdschrift
09dbfc9b-8efe-529e-a1eb-b8cbc5fe0699,au::20213,Het Vlaamsche Land,Tijdschrift
4f019f0f-d63e-5280-8ae2-93eb03bde0f8,au::20226,Vlaamsche Post,Tijdschrift
e202ee2c-3470-5b8b-b51d-0cb6fff7302c,au::20227,De Vlaamsche Post,Tijdschrift
6f6ba536-0b55-5fd4-b370-f588cb9d9096,au::20229,De Vlaamsche School,Tijdschrift
c76a328b-2cb7-5340-9d01-7249a1249776,au::20230,Vlaamsche Schoolgids,Tijdschrift
6097019a-6d5d-5558-b485-4b736dc0f894,au::20232,De Vlaamsche Stem [Dagblad],Tijdschrift
07fc5259-6e90-5e07-a4b7-97d80a021f34,au::20233,De Vlaamsche Strijd,Tijdschrift
244d5bdd-4ff9-5570-a03e-a11d6edd3175,au::20242,De Vlaamsche Vlagge,Tijdschrift
dd9a986f-20fc-5b4d-a419-28d69afd1069,au::20243,Het Vlaamsche Volk [Dagblad],Tijdschrift
8e9cba0d-60e2-515e-ae9a-a3bb596bec80,au::20260,De Vlaamsche Wacht [Dagblad],Tijdschrift
1eb0d0bf-9c8a-5a49-ad8a-95f5e330df79,au::20262,De Vlaamsche Wachter,Tijdschrift
f80f9ac3-609e-5255-9d87-e6ba13f3e08d,au::20263,De Vlaamsche Week,Tijdschrift
48885bb1-768f-57a8-8d81-1c2b3b0cd589,au::20286,De Vlaamse Drukker,Tijdschrift
dd131ee4-6437-565b-818f-ccbd208671b3,au::20295,De Vlaamse Gids,Tijdschrift
04dc067a-ea09-575f-8a41-a8f4f3cd28e8,au::203,De Akker,Tijdschrift
45601abe-3da1-547d-8bba-20b74643aaa0,au::20326,De Vlaamse Linie,Tijdschrift
b3d0971f-707f-5358-870c-67f2c90de584,au::20333,De Vlaamse Normalist,Tijdschrift
fd69d45f-70aa-527f-954e-5b6181bc375c,au::20356,De Vlaamse Trek,Tijdschrift
38773034-b131-5e19-bb3b-40bda972ee4c,au::20375,Vlaanderen,Tijdschrift
be16e9be-22b1-51af-84cb-053bfbc3b901,au::20376,Vlaanderen,Tijdschrift
ce93adaa-8790-5b81-9bf6-5e497da34d5f,au::20377,Vlaanderen,Tijdschrift
f54dc9f6-0a53-5c69-b29a-70f47fd9f916,au::20378,Vlaanderen,Tijdschrift
9b539745-b2f2-5dd9-b735-ed52acefcad2,au::20388,Vlaanderen Bovenal,Tijdschrift
81bd2756-2949-5f2d-a502-3641deaa5370,au::20393,Vlaanderen den Leeuw,Tijdschrift
a95a8e5a-0b7e-5b67-9c56-21561909c51e,au::20433,Vlaemsch België [Dagblad],Tijdschrift
2de221a1-6883-5512-9b96-f08c68d7d2d7,au::20437,"Vlaemsch van Hart, Vlaemsch van Taal",Tijdschrift
6d2765b4-c825-59fb-916a-2aec1835bf03,au::20440,De Vlaemsche Stem [Dagblad],Tijdschrift
02c0adc2-fe67-557d-a7d6-5a9155328b18,au::20446,Vlaenderen die Leu,Tijdschrift
16a2792b-457a-5ee5-a803-26a00a7a3b70,au::20447,De Vlagge,Tijdschrift
5cfbb3a0-77ea-5edd-9182-850d40a0562d,au::20450,De Vlam,Tijdschrift
0d840846-be22-56c8-aaf6-3a24067fab35,au::20508,De Vlok,Tijdschrift
d99177a9-f6a2-55a3-b5e2-dccdbd47419d,au::20523,Voetlicht,Tijdschrift
57404cba-3ad4-5d41-afe6-28aa62acea32,au::20545,Het Volk [Dagblad],Tijdschrift
f87baa5f-210f-5030-a0b0-2f6c9ba2cbda,au::20546,Volk,Tijdschrift
1fef3a3e-b78e-59e5-ac96-c0b4dd7652f9,au::20547,Het Volk [Dagblad],Tijdschrift
28aae0ed-11f9-50b5-9abc-cbd40cc9e9e8,au::20548,Volk aan den Arbeid,Tijdschrift
75c3e488-8a0e-51e2-9015-dc93460e1cd1,au::20549,Volk en Bodem,Tijdschrift
12e0205e-d3b4-578f-bc44-3dc115424cd1,au::20550,Volk en Kultuur,Tijdschrift
def66111-0c06-50cc-82e2-e913edc6b8eb,au::20552,Volk en Staat [Dagblad],Tijdschrift
acbb49a1-93d6-52d9-8db5-d4d1200f6840,au::20554,Het Volksbelang,Tijdschrift
30f37147-b9b1-593a-94ac-a6372ac4c037,au::20562,De Volksgazet,Tijdschrift
32fd2b5f-b3ec-5b47-80c6-f28caebeaadb,au::20571,Volkskamp,Tijdschrift
5585ce94-5b4f-5061-83e0-c11c363472df,au::20572,Volkskracht,Tijdschrift
de7ad681-d475-535b-b20b-0901197dce0d,au::20576,Volkskunde,Tijdschrift
00f243fa-acce-54a9-ae16-a55a0b52a30f,au::20587,Volksopvoeding,Tijdschrift
29304df9-c791-5cca-9666-f6a8a446a92f,au::20625,Voor Vlaanderen,Tijdschrift
56aee445-54ae-5b80-958e-43e895796a53,au::20636,Voorpost,Tijdschrift
21839d0c-8909-552e-bb0a-4262c3a6b9b6,au::20639,Het Voorste Vendel,Tijdschrift
f1bdb2f0-9df9-51db-9477-c4d3b8108cf0,au::20646,Vooruit [Dagblad],Tijdschrift
39bdd730-006d-5945-b1a8-b85c2ccdfd4b,au::20650,De Vooruitgang,Tijdschrift
9aec1e21-d8f5-564d-a690-a5222ea05879,au::20658,Vormen,Tijdschrift
7957053d-d1e6-557f-a0cc-801498866f51,au::20787,Vriendschap,Tijdschrift
27e70d21-cc19-53ce-b86d-459bde8eff67,au::20825,Vrij,Tijdschrift
a98204e2-8a96-5396-82af-327d0f8227f3,au::20826,Vrij,Tijdschrift
a7397cf2-67f4-5d79-8d06-1af55fd2f30f,au::20827,Vrij,Tijdschrift
acc46696-de6e-574e-bb29-18207e570d40,au::20828,Vrij België,Tijdschrift
d724faf3-aa7c-5567-93d8-5aeb7ccf0b7a,au::20832,Vrij Vlaanderen,Tijdschrift
f3bf55d1-4d5f-583a-a93e-f24d485a9f3a,au::20833,De Vrijbuiter,Tijdschrift
80f58d0c-5831-5255-bc43-b269a2c9c2ab,au::20844,De Vrije Stem,Tijdschrift
52c07c98-d9c5-5155-b607-0928255476c7,au::20845,De Vrije Tribune,Tijdschrift
61a9d7cc-3b1f-5b1c-b594-df0e4a1317db,au::20850,Het Vrije Waasland,Tijdschrift
f336d180-8048-5f05-b216-9ef20db263f2,au::20852,Het Vrije Woord,Tijdschrift
e19bf155-d8c0-5c1f-a905-74a013920d31,au::20874,Vrouw en Volk,Tijdschrift
e441d75a-b649-59ac-9d04-3eefb4043aeb,au::20908,Waarom,Tijdschrift
db2ccb7f-36a7-5c76-9af2-a89fc93e46ca,au::2107,De Boek- en Dagbladhandelaar,Tijdschrift
d69582b6-4157-553a-a568-fa39330de265,au::2109,Boek en Grafiek,Tijdschrift
f55e0926-d414-55e8-88f9-87b3283431d7,au::2110,Het Boek in België,Tijdschrift
304b8b8b-c9d8-580a-9311-35575daa34a0,au::21128,Weekblad Conscience,Tijdschrift
ce1b8119-b613-5e1d-b12f-411f70734a7f,au::21141,De Weerklank,Tijdschrift
40395075-3396-5a8b-9b21-9052919ba0aa,au::21149,Weetlust,Tijdschrift
c442cb68-cfde-5704-8054-3a3f5249b5a5,au::21152,De Weg,Tijdschrift
f9913259-6991-59b5-8332-f75f77cf7843,au::2120,Boekengids,Tijdschrift
15f4d2f1-eb58-5187-b164-1fb28660b817,au::21221,Werk,Tijdschrift
91f91be8-65fe-54a3-b197-11d80e5754da,au::21224,Werken en Volharden,Tijdschrift
cf62f669-348d-5930-9ca0-0bccd88799a7,au::2123,De Boekenkast,Tijdschrift
c336d291-2322-5a3d-88e6-1683b2a85cdd,au::2124,Boekenkeus,Tijdschrift
42cc2180-7c00-54a9-a0e6-0c45b79480df,au::21247,Wesalia,Tijdschrift
c198c602-21fa-5ea2-b0f3-d35042b05380,au::21259,West-Magazine,Tijdschrift
22e4a1ca-0f95-5bed-adb0-d04572f26759,au::2126,De Boekenworm,Tijdschrift
6a56e267-0b9c-541a-927e-4ae3cf7f44a7,au::21262,West-Vlaanderen,Tijdschrift
7092b70a-3165-5cf6-aba8-59fbb6052117,au::21263,Het Westen,Tijdschrift
17e15f6e-fa7e-5b74-a0eb-9950f1acc612,au::2127,De Boekenwurm,Tijdschrift
b91e723a-23fa-553d-8033-81bb1c833ead,au::21276,Westland,Tijdschrift
565ef66a-ac6f-5661-aff3-8f0b8176b34c,au::21285,Wetenschap in Vlaanderen,Tijdschrift
914081ba-91fe-5924-b191-83968d9a9504,au::21289,Wetenschappelijke Tijdingen,Tijdschrift
39fd7ec3-64c4-54a7-a815-2bc38970e9e6,au::21360,Wij. Vlaams Nationaal Weekblad,Tijdschrift
5becf8e1-8305-531e-a8e0-16d98c3a3101,au::21390,De Wijngaard,Tijdschrift
9826da4b-8ecf-5686-b8a7-690dc4ac4e78,au::21486,Willen Is Kunnen,Tijdschrift
519e29b2-ef03-59ce-9514-44f1541e2ee3,au::21599,De Witte Kaproen,Tijdschrift
7ad70c90-e819-52bb-8fe8-86c3a2c969d4,au::21651,Wording,Tijdschrift
044dc2e6-9c25-53cc-8149-52bdd3c0be73,au::21721,Yang,Tijdschrift
01962d9d-d001-520e-adbc-40c2389c00d1,au::21725,Yggdrasil,Tijdschrift
b7e69acf-9096-5c92-9047-905e8364cc42,au::21744,De Zaaier,Tijdschrift
2cdf5950-73fc-5777-8677-8492035ce3de,au::21769,Zefier,Tijdschrift
6bcb997d-bcaa-5fed-97cf-cf6eb0b16ce0,au::21777,Zennegalm,Tijdschrift
5b983805-d4e1-5d31-9c74-832594f4d9ab,au::21801,Zilvermeeuw,Tijdschrift
616fcaea-dcc5-51c0-8549-83bc9bd7dd4a,au::21807,Zingende Vogels,Tijdschrift
74c0ea9a-ffb1-538a-85e0-0f318a70d90f,au::21810,Zoeklicht,Tijdschrift
b2b099b5-ce69-5389-9e93-c4b535ac25a8,au::21821,Zondagspost,Tijdschrift
7287c117-6a85-5ecc-adb4-9156e8fc7c2d,au::21822,Zondagsvriend,Tijdschrift
05d4195e-4a2b-57a3-97c4-443111958bb5,au::21834,Zonneweelde,Tijdschrift
39df567e-dd05-5798-96c2-1ee103872909,au::21849,Zuiderkruis,Tijdschrift
bda57d07-095e-5968-a5e4-e0509dd5ff50,au::21872,De Zweep,Tijdschrift
86724144-5fef-5c85-a517-be5d600059f7,au::21978,"Arbeiter-Zeitung [Dagblad, Wenen (A)]",Tijdschrift
da671f5a-e0a2-59cf-a6d0-777a60b74e3a,au::21982,"Volksrecht [Dagblad, Zürich (CH)]",Tijdschrift
981fcf23-6f64-54a4-aa12-a400b641888f,au::21988,Zukunft [Wenen (A)],Tijdschrift
c6c2c055-ed48-5a20-97e2-ba71691e3bd6,au::22032,Loquela,Tijdschrift
32b83f01-f64c-538c-9643-53d9000d6d17,au::22062,Katholieke Illustratie [Haarlem (NL)],Tijdschrift
6b661339-94a8-50ec-8568-007f9ba2f6ff,au::22127,Dietsche Warande,Tijdschrift
32219b3c-3333-512b-ba36-f49ea47fe97a,au::22193,"Avanti! [Dagblad, Rome (I)]",Tijdschrift
8b999175-25dd-5b04-86f4-a3b6ad653126,au::22208,Revue populaire d'Economie sociale [Parijs (F)],Tijdschrift
57d36dc1-add9-5224-915b-7aa6e2bc1003,au::22210,L'Européen [Parijs (F)],Tijdschrift
6361bd7d-2bc6-5f7c-8438-cd51f7b03160,au::22246,Revue Moderne et Naturaliste [Parijs (F)],Tijdschrift
2b70f134-1c9c-5464-a786-6c8386addea7,au::22349,Primavera [Brussel],Tijdschrift
11a274a6-5bed-5403-90c5-6e13b788279f,au::22394,Het Volk [Dagblad],Tijdschrift
24bc7aff-e816-598a-959e-a4d9114901a9,au::22428,Etoile Belge,Tijdschrift
bd35665e-1c93-520f-adca-6bf5409ba9e4,au::22445,A Fortiori [Turnhout],Tijdschrift
d7212e4d-ce93-5802-b43b-350ea502d366,au::22660,New Scholasticism [Washington (USA)],Tijdschrift
64318f85-5a0e-5b7e-93fb-be737910cc60,au::22909,Het Vaderland [Dagblad],Tijdschrift
0265dde7-5757-55f3-b42b-fdf22a65c3d7,au::22965,Gouden Regen [Den Haag (NL)],Tijdschrift
35db0d9c-808b-5d3e-a985-0d7d4626443a,au::22996,Tijdschrift voor Landbouw- en Voedingseconomie [Brussel],Tijdschrift
f809b2f7-7cd4-5f4a-b642-367bfae3060d,au::23066,De Telegraaf [Dagblad],Tijdschrift
718e6851-4504-56e1-b67b-68a913f5fe75,au::23110,Bulletin Agricol du Congo Belge [Brussel],Tijdschrift
5a27f647-b1b0-51a4-ad82-0112f9b18d52,au::23120,De Toerist,Tijdschrift
fdb1d62c-3a24-5b88-9d2d-914aaad31537,au::23121,Den Gulden Winckel,Tijdschrift
fd718c70-1b1f-5509-8b14-dda66c2a924b,au::23124,Die Weltbühne,Tijdschrift
8c6ec311-a170-5da5-8711-5b452a8c3710,au::23131,Esprit du Temps [Brussel],Tijdschrift
de7090f9-bcf6-5025-ac00-16af1fcfee6f,au::23135,Het Vlaamsche Nieuws [Dagblad],Tijdschrift
645420a9-1865-5309-89e9-d4c2f03f5b38,au::23151,Ons Nederland [Amsterdam (NL)],Tijdschrift
86c5d2fb-4a83-5bbe-8929-551f5aa6ee77,au::23163,Utrechtsch Nieuwsblad [Dagblad],Tijdschrift
df69bb12-3b7a-59ae-949b-7170e80f2e3a,au::23169,Volk und Reich [Berlijn (D)],Tijdschrift
1cd30102-d311-51b1-b655-2697827a435b,au::23172,Wereldkroniek [Rotterdam (NL)],Tijdschrift
4cc0004f-2380-5bf7-825c-f8e4893d664f,au::23181,Algemeen Handelsblad,Tijdschrift
46ec88f0-ffb6-54ab-ba35-4f3b132d0671,au::23340,L'Alternativa,Tijdschrift
7954af29-5dbf-5821-b1e3-5617f74c8903,au::23411,Elsevier's Weekblad,Tijdschrift
1f4ccece-3b90-57e4-980e-b9bf9afc210a,au::23419,Der Kampf [Wenen (A)],Tijdschrift
043ecb9c-22ee-53b4-9990-0334928ee8f7,au::23473,Treffer [Ieper],Tijdschrift
06a36dbe-9ff6-5693-91c0-1a7b4c011dbd,au::23513,De Groote Provinciale Dagbladen [Leiden (NL)],Tijdschrift
19d49430-e67d-53ca-9e7f-913bfaa43fb9,au::23514,De Grote Provinciale Dagbladen [Den Haag (NL)],Tijdschrift
fb5ca92f-bfb6-5006-bf70-e0dd99153fb0,au::2356,De Boomgaard,Tijdschrift
