ResourceID,card,order,Transactions
00d08c3f-d02d-5604-bcb4-b1036cf771a6,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b1c8024f-bdd3-48eb-b9e2-63b0ff0b6bad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa4e1629-5347-42ec-9ac2-302036a925c9"", ""inverseOntologyProperty"": """"}]"
251d4f80-80c8-5190-a8e5-e63866de74cd,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""82f8950d-61bf-400e-a437-d1f8682e9ee8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c856b29-6150-430d-a3fc-59324960f142"", ""inverseOntologyProperty"": """"}]"
3d7a61cb-2404-5110-ae89-8b5ff60be96b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""50eeef22-b714-4c85-9da4-9b542f47e33f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""14cfac5d-b7af-48f3-bdf0-163b0261f29c"", ""inverseOntologyProperty"": """"}]"
5355e3fa-7908-52d1-9652-e164ac0c8c43,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""ebe8a3ce-3657-4d70-a82e-8db6a921fb30"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5589e7fb-6872-46a5-9e3d-771952b6e14c"", ""inverseOntologyProperty"": """"}]"
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""c86fb65f-427c-4e50-877f-0693bbf3ade9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4b7c281-b31a-4c5b-b0ec-273e39ab6697"", ""inverseOntologyProperty"": """"}]"
6e00a7bd-8a35-5967-8fa7-543a30c85074,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""6e5ab69c-c0ad-44b6-bd40-f880bdf0e157"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8476c0c5-56cc-4d38-9170-fa634cd912f4"", ""inverseOntologyProperty"": """"}]"
7179bdd9-690d-53ab-a1bf-99848c8138b2,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""f967dfe3-7f21-471f-9aef-53487396a515"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc064d13-eb26-4f5f-af3a-b852f71a7bcd"", ""inverseOntologyProperty"": """"}]"
74b9c944-ebb8-5b59-8018-fd6f0bdd6a26,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""3eef5db3-6339-454c-bb48-579039613e33"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78a46394-2a5d-4e75-9750-82bb9c992475"", ""inverseOntologyProperty"": """"}]"
7dc335bd-9eef-53fc-a51a-5d83bf6ee9b7,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""8582b84c-22d3-43d4-a1c2-93ebbea6a92b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d18c7aea-9349-492f-9f37-6e2a9fc43814"", ""inverseOntologyProperty"": """"}]"
8386be2c-d073-50f9-b5c8-923ae1460715,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""89ff6eca-56cd-4696-9569-c490f8cbac24"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50cfdf94-cc90-49d0-ba47-349b24ffa6ed"", ""inverseOntologyProperty"": """"}]"
92b6bc82-97d3-511b-b41e-09c0ea48083e,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""c6585266-cc6f-4925-835b-25a1c7c449ef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f732b5fb-60d7-4fdc-bc91-d8cab07678c8"", ""inverseOntologyProperty"": """"}]"
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""51bf0f98-67cb-459e-ab3c-43f643df429b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f1bd3d48-c13f-4dee-9999-865ed1051b45"", ""inverseOntologyProperty"": """"}]"
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""71b46ff5-601c-43ad-8c24-f7ee82085405"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e2966471-136c-43c7-825b-07a7a161aa3b"", ""inverseOntologyProperty"": """"}]"
b352a12a-d714-52f2-894d-3f3bd5481d42,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""9ad77552-7720-4e3f-aa40-a190e9549123"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2b853561-d3e8-439b-be14-a5a37e4c7844"", ""inverseOntologyProperty"": """"}]"
b7844246-831e-5339-bb8e-494ce76fca52,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""97af6e79-791b-49fd-80ba-8612780d72ca"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c2986fd0-0ab3-4437-8e3a-296fb55bbf1e"", ""inverseOntologyProperty"": """"}]"
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""2fe2c225-122b-4e67-9005-db6a476b98fe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91887b4e-8821-46f0-a416-3c318c310085"", ""inverseOntologyProperty"": """"}]"
e675c9d2-e8d6-52ab-b8d6-3fa65626c2ee,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""591c88b9-ad8b-4da6-84eb-91d80f76fe8a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""66bab7eb-9b03-4957-a761-a4ffc5700a79"", ""inverseOntologyProperty"": """"}]"
f2a88090-8fa8-59c3-a946-6065c95ecdcb,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""396b472b-9078-4170-a560-3efc3d384954"", ""ontologyProperty"": """", ""resourceXresourceId"": ""331d1894-50ce-47a4-8475-96d0774ccc4b"", ""inverseOntologyProperty"": """"}]"
f9f1deb6-85f5-53d9-b775-253f66648d52,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""88d5d097-bcee-43a4-8481-adc3d82cb805"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e18c903b-4ae7-42a6-843b-f7fa6a1f9930"", ""inverseOntologyProperty"": """"}]"
