ResourceID,card,order,Transactions
00063283-a40e-5d5b-9b91-007a96b240a7,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""29b99745-ee5b-4a6d-9a86-f90afe3863d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6ba48a0-4b8a-40c2-9556-1307884acf81"", ""inverseOntologyProperty"": """"}]"
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""a955dc76-e9f2-4871-886b-24cc4580d9e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d9fc299-7a36-4518-81b9-9d45f085c863"", ""inverseOntologyProperty"": """"}]"
00464301-8d7a-518d-ab52-aa304a0127e0,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""c0544a0c-6880-4a27-9680-9c1547e7b00a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2682a7f8-b166-4d58-ba46-3ea9035f16bc"", ""inverseOntologyProperty"": """"}]"
0072f1a3-671f-5715-be6e-f78b1d091765,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""6f6dc9aa-70be-4cd8-8f9a-4db9434915a2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dbe54db9-a116-419b-9bfd-fc1352eb8392"", ""inverseOntologyProperty"": """"}]"
00b2dd39-d232-57b2-bb74-75293214d971,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""15560129-c0b4-4db8-a97b-f9849024011f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a4683056-3387-4f81-9ae2-dcbbfef54a4a"", ""inverseOntologyProperty"": """"}]"
01140274-3da1-53ab-8229-423c35353030,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""3fc5f75b-3686-441e-896f-43cb4df2fc0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2a91a00-e67a-4ae2-98b0-01fb86734ca2"", ""inverseOntologyProperty"": """"}]"
01c2e403-8ebc-52a9-8e65-6ed7a92a4571,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""966e6f59-1b89-4708-885a-1bf249edd50b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d2e2342c-d4c8-46ad-bba0-9630fbc90649"", ""inverseOntologyProperty"": """"}]"
01f90409-5383-5048-a805-7ae93f4da00c,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""1d93f9d5-de6e-4cbd-8d28-bf2ccaa47931"", ""ontologyProperty"": """", ""resourceXresourceId"": ""208540cb-1a57-4257-816d-aa9e0218d1ce"", ""inverseOntologyProperty"": """"}]"
01fb90d0-777e-55f4-a702-fab62de8f6c0,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""745f700b-5e85-4fbf-81de-f47d86927ed2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""106710c5-8494-4fd9-a399-9d764a6ac78b"", ""inverseOntologyProperty"": """"}]"
022ad12a-59b5-5b8d-aae7-6d48236c2b15,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""7023084f-278c-4107-a18b-10d43e3348e1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ded4a910-bf0b-4a08-be11-e0a7ced1d6ee"", ""inverseOntologyProperty"": """"}]"
02575190-c155-59c5-965f-2248f0a728e8,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""758da955-aa5c-46d0-b73a-eb1209f6ac06"", ""ontologyProperty"": """", ""resourceXresourceId"": ""237143fc-878f-427f-808c-c4ced3e5b1f6"", ""inverseOntologyProperty"": """"}]"
02de1f5f-b55b-5400-88cc-c80ab45e47f0,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""ebc23a58-a4ab-4a29-a790-bd4f4fb2618f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f8f231b-271f-44a5-81b8-d81035a492e2"", ""inverseOntologyProperty"": """"}]"
03178fa4-ee17-55f8-9437-449e9eac4a8a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""4a0bad67-3579-4c13-b2a1-d69a6322f68a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23d19561-abe2-4cef-8275-c03440b227cd"", ""inverseOntologyProperty"": """"}]"
03433aa7-7baa-5713-8b93-4ec0fcf2a076,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""56cac09d-d36d-4bc4-9765-ee6d6807ee0e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc0855e1-ae9e-4420-acb9-bf950e6a0927"", ""inverseOntologyProperty"": """"}]"
0364ee62-46d6-5fe7-9623-5380e1407909,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""1c6c5333-3bcd-4a11-b1c0-186905565201"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e9339fa-e438-4ade-a730-fcf068c27b85"", ""inverseOntologyProperty"": """"}]"
040029f8-7a84-50b1-8f46-e542948b2f67,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""8a8200a4-db0b-4b45-9815-f5e4385d47d6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b00b5449-0ab2-4335-9b41-74a4b2818c64"", ""inverseOntologyProperty"": """"}]"
0488cbd4-f01e-528a-9fdf-192ea796158c,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""3e6dafaa-8a9c-46d1-8b2d-8e739a5cbdcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""246d449a-47ff-494b-9561-728fb7a6de51"", ""inverseOntologyProperty"": """"}]"
04e3a6fd-6279-567c-82b1-d3269e340065,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""1bf7737a-c364-4345-a67c-41a5a068d26b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51058541-44de-4a15-b136-e1d833d499d3"", ""inverseOntologyProperty"": """"}]"
04e8ca38-50cf-581a-accb-902c9552b4c8,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""92df97c7-a53e-48e1-b995-43924053f00d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1dcf6751-5449-4018-a60b-ec6010efc808"", ""inverseOntologyProperty"": """"}]"
0541cca6-6191-5549-9f6b-33b47c0902d7,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""e207c3f0-4a05-4e45-b460-7fff4a642a10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4f65d142-1907-4744-ba04-b146497be770"", ""inverseOntologyProperty"": """"}]"
056deaa9-e195-5024-81c6-06e11079a763,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""0a52fffd-2727-4146-abcd-7b1a70d1e2b7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""24820b9e-8be9-4c42-a250-342bbf6b28bf"", ""inverseOntologyProperty"": """"}]"
059abdd0-da10-522a-8176-40f3194eaea5,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""74e2a031-1f9b-4524-922e-c6bef50877cd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e718ffb-c468-4f19-a121-420a2023c621"", ""inverseOntologyProperty"": """"}]"
05c0d2af-76b2-50e5-8b80-32bba04fa8c1,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""ee19ad73-2fc2-4198-b505-1152042e778f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""07ee1b5c-dd2b-40bf-b349-46a6a5276a3a"", ""inverseOntologyProperty"": """"}]"
05e63170-fd6b-5e80-9086-0b72d29b5112,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""c069e6a5-5607-4b2d-934b-aa46bd70b311"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d3b9620-35b7-41dc-b914-0935f7aec7b5"", ""inverseOntologyProperty"": """"}]"
0628536d-8ccd-509d-b6d0-134856cd55f4,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b39d5f84-1594-4fbf-a0d1-d88e32319e91"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ea534c93-8ed8-4cdc-a127-edd008197878"", ""inverseOntologyProperty"": """"}]"
064a5089-5679-5f41-81e5-1b6ae0db430f,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""76a02f8a-76b3-461c-b0d3-53a85165cec8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d062c958-a81b-4cb2-9780-298c7fcddbe6"", ""inverseOntologyProperty"": """"}]"
065e95d4-f35e-57e0-a9bc-eb6ab85b9e8b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""e660ab6c-cd46-4b93-bd91-9c69c49ceedd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8acf4874-8810-4292-bccf-8024b423a427"", ""inverseOntologyProperty"": """"}]"
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""f05538a1-0e4b-4297-97ee-9b4a4b327172"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aaa6e911-a9dd-43ce-8f4c-1eaf6c42e445"", ""inverseOntologyProperty"": """"}]"
072ecafe-493b-50cb-ad07-769bca78b03a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""d0e482fa-86aa-4737-8094-f277fb44d03a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""04b2a46b-c970-4639-a6ef-125f9bbd949a"", ""inverseOntologyProperty"": """"}]"
07692dec-6a7c-55e7-a830-a97ecd6a17fd,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""1597854e-6b74-47dc-ad8a-339d5bf72217"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc7fdb0f-30a7-416a-9ccc-1f99ea92ef04"", ""inverseOntologyProperty"": """"}]"
07b625be-fce2-501e-8584-f0a750d12f3d,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""a2d78adc-69cc-4366-9894-e343e4214051"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8dfce9a6-ee01-4c2d-9964-1184aecdfb5d"", ""inverseOntologyProperty"": """"}]"
07e76e88-b57c-5060-95f7-7eaab3f8e40e,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""d908b752-3cfe-42bf-8d4b-fb5df8d3256b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ce1e7ce7-cacf-41ad-af48-c3327d86a754"", ""inverseOntologyProperty"": """"}]"
07ea7b7f-86cb-5a45-a572-dcc8e5f66914,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""911d1ae0-6d54-4c4b-bbbf-d057815321a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""07b8520f-b15d-478b-bf9e-0293b5a13f52"", ""inverseOntologyProperty"": """"}]"
084a932f-a8b9-5186-bb4b-212a03370324,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""a7c95710-4171-4053-b0dc-927da313676c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1aa22ba7-98c5-499d-8082-375bad736d55"", ""inverseOntologyProperty"": """"}]"
085288e6-0085-5c9c-bad5-1abfcf50a9da,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""df084a36-929a-412d-a0c1-e84feb346239"", ""ontologyProperty"": """", ""resourceXresourceId"": ""317bd4ca-0a3a-4435-8088-9cf10147434c"", ""inverseOntologyProperty"": """"}]"
086b0f64-f2d2-5876-93fa-e0c3c522ca5a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""8ad2a394-c80d-4c5f-93f5-84c8d3c6fdd7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e2a7265-698a-402b-84c8-d95df1628c1c"", ""inverseOntologyProperty"": """"}]"
08c2cbbe-507f-5f15-90a0-4cce69bb241b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""529030b4-713d-4ca6-94f0-cd649914b25b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""542c3eef-82cb-4a83-8b67-ae29dbb3e5cf"", ""inverseOntologyProperty"": """"}]"
08d8933b-cb05-5cc9-856b-66ecb30657d5,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""2a4caab9-646f-4504-9d8c-8c0df622c3be"", ""ontologyProperty"": """", ""resourceXresourceId"": ""440830ec-b1d9-492d-9c2d-679f28c7dd66"", ""inverseOntologyProperty"": """"}]"
08fa269e-b47e-5a08-9fcd-09ca8b9d424d,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""2e738f8f-0194-4856-8f78-9506095f936e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0a6154b7-e319-46a1-83b7-2fb41087b077"", ""inverseOntologyProperty"": """"}]"
09208c93-bc80-535c-98d4-82e96604fcaa,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b074d77f-83d2-415c-a373-01845cf3bb4e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1d4198ce-e7b9-4aad-92ca-e331f0d07573"", ""inverseOntologyProperty"": """"}]"
099d8bb9-f7fe-5dad-853f-c378eaddca90,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""22c58da2-c0c5-43ff-80ff-0ef5077ef861"", ""ontologyProperty"": """", ""resourceXresourceId"": ""666c6d84-68c0-4aa5-867d-4c7f7c1ad49f"", ""inverseOntologyProperty"": """"}]"
