ResourceID,card,order,Transactions
0037c8b2-625d-5e8e-a6f5-fef61711e8d9,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""c5a795ad-8c01-4cf6-b6c0-5e6122d6f264"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ad10f4a-c36f-4b88-81e4-50fd2d406e41"", ""inverseOntologyProperty"": """"}]"
00e7c800-363d-5867-af7e-9bdc361c7afc,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""1546b11e-6407-47ba-bc63-33a5209723b7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eb46cd54-5bd4-4a96-ba8e-7c0c4749ece5"", ""inverseOntologyProperty"": """"}]"
01173118-1065-5ac0-95a5-84cd3d650f70,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""83fe17b3-b3ed-4c4c-8dde-953f620ecdc4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""766f0430-fbea-4d39-8549-68d38ce24872"", ""inverseOntologyProperty"": """"}]"
0132a4ce-d78f-5f35-b607-75a7bd6d5179,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""f19a314a-3288-419c-b360-ccb4ad025b15"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ceaa305-001d-41c1-bc33-aa08e6093c25"", ""inverseOntologyProperty"": """"}]"
015d1f00-d835-52fb-9d6f-ff0fee809287,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""d383c6ec-34f0-49af-8a76-0f7ca6f6f4fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""249a02ce-d67a-4c9e-ba94-254a13b69231"", ""inverseOntologyProperty"": """"}]"
0198ad6d-839b-5d92-b4d0-0297d2c31de4,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""1b772746-1851-4e85-8e5f-aa961b9067a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""789fbe4c-f73c-468e-825d-9f4cbed74e21"", ""inverseOntologyProperty"": """"}]"
01adf1b1-0645-5f49-b26f-e3ecc7f88346,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""5b870d35-cc0f-45b9-a096-8e186bd14f04"", ""ontologyProperty"": """", ""resourceXresourceId"": ""74c13cc4-7d00-40d8-aace-0dd88f96d15e"", ""inverseOntologyProperty"": """"}]"
01c0fb70-49f9-5292-93b2-3410f9adac3b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""dea4e174-e9e6-47aa-b1a5-8742aa02d55b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""adae984d-e3f8-49c4-a197-17f03dc58a79"", ""inverseOntologyProperty"": """"}]"
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""eee84f34-5921-4d97-beba-a77e00936a04"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a922f667-4798-4175-b556-91ca05104e2c"", ""inverseOntologyProperty"": """"}]"
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""0b243854-6091-441c-b65f-ecf3ac152b0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f7866dde-32a6-46ed-bfae-56b0b3ffbc59"", ""inverseOntologyProperty"": """"}]"
02b53486-1853-5ebe-858e-30f4a0910ae2,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b9ca7d84-08b0-4a2a-bd22-3e8790a0a914"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2af0f1b9-3272-40b5-9a2e-14a90cfa19e6"", ""inverseOntologyProperty"": """"}]"
02f86d6a-054b-58b7-8bf3-52f9259a9226,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""af71577e-f313-4749-bd7e-42fa62b716cd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dcc566b5-a596-45a7-b5fc-198005fe261c"", ""inverseOntologyProperty"": """"}]"
02fc4adc-859e-518e-a1b1-abbd4a9ced09,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""fcbf0d05-663f-40b7-a4c5-e18b82d1a0ac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b1bb869-1af5-4b4f-97b1-c4998834486e"", ""inverseOntologyProperty"": """"}]"
0312d5f8-4dca-5be3-839e-4083377f4cab,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""4bf59509-6aac-4f8a-8a9b-aa00d6ec47b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f7ca39db-d323-4df5-bfb4-6655f9874978"", ""inverseOntologyProperty"": """"}]"
032c6ab7-2785-591b-bbd0-2aa40d07c595,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""d6e4a507-7b0c-412e-8db8-9a770dfffc46"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e35ae200-eacd-4047-8950-3e14fe440c95"", ""inverseOntologyProperty"": """"}]"
032f1518-6a11-5a14-9900-3809e086adbd,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""57d3f33f-b007-46e8-ade9-bcef397f4d3a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7118190b-c8db-4e39-bfa8-d31f64735103"", ""inverseOntologyProperty"": """"}]"
036efff3-bcb1-5176-9ca3-d2a37c44220c,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""f3d2d051-5da5-400c-86ff-4777308f7b9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d77b092-3a6d-47dd-99fa-7e5c5f05ede9"", ""inverseOntologyProperty"": """"}]"
039e2f17-f200-5204-b703-688251042d88,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""2d34f519-fa2f-45d6-968d-b49d3447cf09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d2c4bd2-b61f-45d2-a618-972a304b228f"", ""inverseOntologyProperty"": """"}]"
03babb7e-b2b2-5c68-add6-8fddd44eb47d,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""5fc012da-5b62-4f9a-b358-e7564a592710"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91a30397-727d-4498-ab3f-d9040f2733e1"", ""inverseOntologyProperty"": """"}]"
03fabdcb-d5b7-5aff-8aec-9422f497d864,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""8c4c0852-49e5-483e-bcbe-998f8443f93b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a22ad40c-1982-4429-80e0-2814166d9ade"", ""inverseOntologyProperty"": """"}]"
041882a6-2b28-57d2-a8cb-313cade7ff6a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""029bd2b1-fcd9-41bd-9bdb-fa9c6b2a6ef2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""24ee740a-6581-419f-a423-17bb5334be3d"", ""inverseOntologyProperty"": """"}]"
0468d01e-d8d4-5685-a9dd-d46c02c4cd7c,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""f7e22e22-071d-4908-ad48-ced7dc834f0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""919cee3b-3ecd-4fa5-bac8-28dafed0a13a"", ""inverseOntologyProperty"": """"}]"
04771dcb-2029-567a-a786-c76208457897,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""7d6ea21c-2f0a-4ef6-918c-02fcdb9b3849"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6b34caa4-892e-4f15-ad32-5fa8549ea9e3"", ""inverseOntologyProperty"": """"}]"
04894238-622e-5ed4-b8ff-25eccd38ec61,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""c4b33de1-3f76-4cdb-9063-14dd486570c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2a9ac696-4a33-4379-b374-6cef63624c75"", ""inverseOntologyProperty"": """"}]"
049e5824-e57f-5c45-8f22-69f0b1524d65,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""104ecc58-91be-409e-9aff-5b8cc538fae3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99a4bd25-8633-456d-a81b-22bf55d2510e"", ""inverseOntologyProperty"": """"}]"
