ResourceID,card,Object Number,Start Date,End Date
adee595e-2c34-5213-bab9-ccc9798d380e,e73_CreationTimeSpans,MMB.A.1579_#1,1901-uu-uu,
b0e93402-8be5-5c94-9319-1984f9a08f1e,e73_CreationTimeSpans,MMB.A.1580_#1,1901-07-17,
d251cdaf-9fc3-5f4c-95dd-06fec0e975fe,e73_CreationTimeSpans,MMB.A.1581_#1,1905-05-19,
56772bdb-3b12-57fc-a2b5-39b161a41ecb,e73_CreationTimeSpans,MMB.A.1582_#1,1904-12-21,
2fa82552-8733-55fe-9326-54fa42ff86ba,e73_CreationTimeSpans,MMB.A.1583_#1,1904-12-22,
c413976a-c74d-503c-a32b-fd5d10d38e5e,e73_CreationTimeSpans,MMB.A.1584_#1,1905-01-02,
c6b641c8-188c-57cb-b16d-23ebd03dec0d,e73_CreationTimeSpans,MMB.A.1585_#1,1905-01-05,
fc81deb4-e77c-5d66-b8be-2af2d195fc50,e73_CreationTimeSpans,MMB.A.1586_#1,1905-01-08,
1158e7ec-c7ef-52cb-932e-8bfb9b2ada0d,e73_CreationTimeSpans,MMB.A.1587_#1,1905-01-12,
077a5b20-e6ff-541a-b329-f28afd66bf38,e73_CreationTimeSpans,MMB.A.1588_#1,1905-01-31,
857a5dff-6dc4-5c9a-a47c-0ca313a8cabc,e73_CreationTimeSpans,MMB.A.1589_#1,1905-02-02,
6b402602-2c0c-5e70-a573-106b94a55856,e73_CreationTimeSpans,MMB.A.1590_#1,1905-02-08,
2879ff71-3dd0-50bf-be00-2db3efd6cf0f,e73_CreationTimeSpans,MMB.A.1591_#1,1905-02-18,
60ea7224-ec6e-57ff-8ab0-1baf82beb4c7,e73_CreationTimeSpans,MMB.A.1592_#1,1905-02-22,
36e1768d-b1c4-5df5-bcb6-63b47b560bc9,e73_CreationTimeSpans,MMB.A.1593_#1,1905-09-11,
eb203427-59e9-5531-a57c-f5faf5c8cf1a,e73_CreationTimeSpans,MMB.A.1594_#1,1905-03-27,
0ef5af42-bff7-57c2-8095-40d4585b0023,e73_CreationTimeSpans,MMB.A.1595_#1,1905-11-02,
4c4cb580-7cac-567b-beb7-7d4554a88143,e73_CreationTimeSpans,MMB.A.1596_#1,1905-12-03,
d7a58852-ea11-55c5-9322-8c443035d45c,e73_CreationTimeSpans,MMB.A.1597_#1,1905-11-27,
b11f59dd-4372-595a-afb4-ca6a5321a8e0,e73_CreationTimeSpans,MMB.A.1598_#1,1905-10-17,
66fc6ea2-e8a8-5006-a159-fc58fc8895d9,e73_CreationTimeSpans,MMB.A.1599_#1,1905-10-28,
c3c407a1-683e-5419-ba5e-78ed35e909e1,e73_CreationTimeSpans,MMB.A.1603_#1,1902-03-26,
0c929a5f-c03b-57b4-9b57-5622ca7beecf,e73_CreationTimeSpans,MMB.A.1604_#1,uuuu-03-15,
8cbfb016-cd32-596f-91bc-a3f2e179d849,e73_CreationTimeSpans,MMB.A.1606_#1,1902-05-27,
bc238b26-af02-5c3b-9523-5d1b25bc2434,e73_CreationTimeSpans,MMB.A.1607_#1,1902-12-22,
9dd9837b-08fa-5393-8970-00a755a21158,e73_CreationTimeSpans,MMB.A.1608_#1,1904-12-20,
e50cbcd9-234a-51d0-aa33-14e9e1c16f82,e73_CreationTimeSpans,MMB.A.1609_#1,1906-06-27,
3c869f9a-9cdb-57b7-a94c-60e6be21c429,e73_CreationTimeSpans,MMB.A.1611_#1,1911-02-28,
4b9e86b9-becf-5eb1-88f6-ce13e403fa09,e73_CreationTimeSpans,MMB.A.1612_#1,1904-12-12,
1fc51ac0-b0cf-5fe8-8aa5-ca475774d1d5,e73_CreationTimeSpans,MMB.A.1613_#1,1914-10-04,
dd5407c4-d400-592f-aa9a-d28132929fb6,e73_CreationTimeSpans,MMB.A.1622_#1,1906-03-09,
1775d124-c4ad-5000-90b0-febe9826d06f,e73_CreationTimeSpans,MMB.A.1623_#1,1906-03-10,
daeefe55-bfc3-546d-bc7f-288ed52a0825,e73_CreationTimeSpans,MMB.A.1624_#1,1906-03-10,
caf1751f-766f-53f8-9d0c-5d174d478245,e73_CreationTimeSpans,MMB.A.1625_#1,1906-03-12,
30c47848-0e7c-5bcb-a809-a464c51ae44a,e73_CreationTimeSpans,MMB.A.1626_#1,1906-03-18,
a035a40d-657e-54dd-99b3-431cd9435810,e73_CreationTimeSpans,MMB.A.1627_#1,1906-03-20,
f11e4508-2d20-5414-a8c8-99f295b47c5d,e73_CreationTimeSpans,MMB.A.1628_#1,1906-03-24,
41a25c11-0c89-502b-a432-7a30076a04b4,e73_CreationTimeSpans,MMB.A.1630_#1,1906-03-uu,1906-04-uu
2d851740-613a-5570-b566-267809914fe4,e73_CreationTimeSpans,MMB.A.1631_#1,1906-04-07,
ea50b30f-813d-5fbb-92d8-60318860c384,e73_CreationTimeSpans,MMB.A.1632_#1,1906-04-09,
605d33d9-5930-5c00-a1fe-70f8b04ffa54,e73_CreationTimeSpans,MMB.A.1633_#1,1906-04-17,
55066d45-2a7c-5578-b261-ca5213bbfdec,e73_CreationTimeSpans,MMB.A.1634_#1,1906-04-18,1906-04-28
215e5a0e-2b0f-502a-abc1-4bbae25bf278,e73_CreationTimeSpans,MMB.A.1635_#1,1906-04-29,
32798e2f-d0e0-5b47-896b-42b7f01250cd,e73_CreationTimeSpans,MMB.A.1636_#1,1906-05-05,
8f8b10e4-b89e-5957-88b5-2ee6fc58c409,e73_CreationTimeSpans,MMB.A.1637_#1,1906-05-07,
bd37b524-215c-548b-b99a-e187f29a2d4b,e73_CreationTimeSpans,MMB.A.1638_#1,1908-07-27,
94c269be-a5bc-572e-b035-0560f4f00328,e73_CreationTimeSpans,MMB.A.1641_#1,1895-02-uu,
883e6653-de49-5bea-93cc-0ad90c9d16ce,e73_CreationTimeSpans,MMB.A.1642_#1,1895-06-12,
95bb40ff-d0d6-5d82-9655-e8350fbd26de,e73_CreationTimeSpans,MMB.A.1643_#1,1900-05-28,
f07ec56a-3c9b-5db5-b1cb-f8443fe39e3d,e73_CreationTimeSpans,MMB.A.1644_#1,1898-07-30,
0a4b27ed-8c61-5c8e-ab0c-c306e26f5231,e73_CreationTimeSpans,MMB.A.1645_#1,1900-07-uu,
652c828f-69b8-56af-85f6-dee92a82d4b7,e73_CreationTimeSpans,MMB.A.1646_#1,uuuu-12-14,
b39f5478-55f1-5980-8b2a-a47af8d5f930,e73_CreationTimeSpans,MMB.A.1647_#1,1894-04-uu,
c2fdd92f-c000-5481-ae3d-5ab3a49eb412,e73_CreationTimeSpans,MMB.A.1648_#1,1889-12-uu,
ea406da0-a1e1-530a-a120-dffe665677e1,e73_CreationTimeSpans,MMB.A.1650_#1,1892-10-29,
82bcfc81-b38a-5584-b838-8d77134cc47a,e73_CreationTimeSpans,MMB.A.1655_#1,uuuu-09-09,
e5940e46-f87f-5d2f-9fae-6d9ad67c1d0a,e73_CreationTimeSpans,MMB.A.1664_#1,1890-09-13,
5debeb4d-e4e9-5b34-a680-bf9fdb3a0175,e73_CreationTimeSpans,MMB.A.1668_#1,1893-uu-uu,
843f96b6-aa1f-5b27-8f12-4694183069d3,e73_CreationTimeSpans,MMB.A.1671_#1,1902-02-07,
2b1981c2-6d74-510b-83d2-2aee5a4fa422,e73_CreationTimeSpans,MMB.A.1672_#1,1902-04-26,
8c8b1e04-352a-5658-b327-ee124d1cc270,e73_CreationTimeSpans,MMB.A.1673_#1,1902-03-29,
d66bfa71-edd9-5fea-88d1-4e979dbadba8,e73_CreationTimeSpans,MMB.A.1674_#1,1902-03-05,
bef34fac-fe1e-5245-bbbc-691129e664ed,e73_CreationTimeSpans,MMB.A.1675_#1,1902-04-02,
f0d5a8ea-3680-5f42-8701-a93278b6de22,e73_CreationTimeSpans,MMB.A.1676_#1,1902-06-07,
2b47015e-a1c7-5572-9811-4c0fdeb121b9,e73_CreationTimeSpans,MMB.A.1680_#1,1902-03-29,
5324e597-5741-51d9-b80a-9b177665b84b,e73_CreationTimeSpans,MMB.A.1681_#1,1902-04-06,
e74c6749-3ecc-5b7e-b55c-d7dc1b138cb9,e73_CreationTimeSpans,MMB.A.1682_#1,1902-04-09,
762a6f8b-7af2-52f7-8e0d-4c11bbe88318,e73_CreationTimeSpans,MMB.A.1683_#1,1902-04-05,
05081a96-1d52-54b3-b370-8409bea4d8fa,e73_CreationTimeSpans,MMB.A.1685_#1,1902-03-31,
d8786b2c-4487-507d-a687-652086819963,e73_CreationTimeSpans,MMB.A.1686_#1,1902-04-27,
d2339eec-7554-544f-92bd-8cc0f417af22,e73_CreationTimeSpans,MMB.A.1687_#1,1902-04-06,
b8dda0da-8a64-586d-a1c8-30b3a94a8c81,e73_CreationTimeSpans,MMB.A.1688_#1,1902-04-05,
661ceaef-7903-5209-8455-3b4d4d6253b2,e73_CreationTimeSpans,MMB.A.1689_#1,1902-04-07,
4398a122-dea3-50ba-989b-28e6fde1eba1,e73_CreationTimeSpans,MMB.A.1690_#1,1902-05-25,
370db016-9327-55a5-9018-043e77c2fb77,e73_CreationTimeSpans,MMB.A.1691_#1,1903-04-21,
76b6d53a-1254-56fa-88ac-3a6b1ad0e213,e73_CreationTimeSpans,MMB.A.1692_#1,1902-06-03,
675dc08b-4e17-5fb0-aa10-e7140edcc6fa,e73_CreationTimeSpans,MMB.A.1693_#1,1902-04-04,
6e26359b-a570-5330-b24e-8eaea7b11a97,e73_CreationTimeSpans,MMB.A.1694_#1,1902-05-09,
c7c6d0ff-f6e9-5b6c-919c-08a58bb5cbcd,e73_CreationTimeSpans,MMB.A.1695_#1,1902-04-12,
6a18b9a8-ec39-57e0-82d7-ff4548241a2f,e73_CreationTimeSpans,MMB.A.1696_#1,1903-03-17,
281c4350-886c-5971-8539-2d4c9908ebe5,e73_CreationTimeSpans,MMB.A.1701_#1,1902-04-06,
d85008c6-3f84-5304-ab98-d8efa653dd4a,e73_CreationTimeSpans,MMB.A.1703_#1,1902-04-01,
971cd676-2f92-54d0-a198-057bb0d52dd2,e73_CreationTimeSpans,MMB.A.1705_#1,1902-04-06,
ce7b221f-41e7-5225-9d74-82a39e70c7f5,e73_CreationTimeSpans,MMB.A.1714_#1,1902-04-11,
32b541bf-06df-56df-a42d-5fb97814cb82,e73_CreationTimeSpans,MMB.A.1715_#1,1904-uu-uu,
fa66d346-2de2-5096-9abe-425d6231d3a8,e73_CreationTimeSpans,MMB.A.1716_#1,1904-uu-uu,
46c081c6-15c9-513b-95d9-e2944369b95f,e73_CreationTimeSpans,MMB.A.1717_#1,1904-12-12,
91ba36a2-a478-5118-9e9e-f132c5057652,e73_CreationTimeSpans,MMB.A.1718_#1,1904-12-12,
c0873e00-c9fa-5288-8129-96ce163c774b,e73_CreationTimeSpans,MMB.A.1719_#1,1904-12-14,
715658a2-7147-5f7b-96c1-cd34b63d3728,e73_CreationTimeSpans,MMB.A.1720_#1,1904-uu-uu,
8b97727d-5c43-5981-8961-283410a1ac7e,e73_CreationTimeSpans,MMB.A.1721_#1,1904-12-13,
0c78b5d3-ee0b-5bcc-8e84-11137f67c547,e73_CreationTimeSpans,MMB.A.1722_#1,1904-12-11,
a1fe9812-5ef5-5622-9c68-02b6e34a7a3f,e73_CreationTimeSpans,MMB.A.1723_#1,1904-12-10,
eab2046c-f07f-59d4-b10a-476a92edb31a,e73_CreationTimeSpans,MMB.A.1724_#1,1904-12-12,
efb17d07-0f8c-5f7d-a257-8b8118cd92c2,e73_CreationTimeSpans,MMB.A.1725_#1,1904-12-11,
efb4941c-19a4-5d67-b8d5-3eab0e6a0d96,e73_CreationTimeSpans,MMB.A.1726_#1,1904-uu-uu,
79891cd4-ef47-5091-bb59-6be489365e3c,e73_CreationTimeSpans,MMB.A.1727_#1,1904-12-12,
9324ba8d-16e2-50ac-a133-bac6170b430e,e73_CreationTimeSpans,MMB.A.1728_#1,1904-uu-uu,
3f2e08ed-84df-5491-8228-076e761c8ffa,e73_CreationTimeSpans,MMB.A.1729_#1,1904-12-11,
af644718-2667-58bc-996b-9a22ec4f44b5,e73_CreationTimeSpans,MMB.A.1730_#1,1904-12-11,
b77540b9-9084-5590-8720-d4671e5c2be5,e73_CreationTimeSpans,MMB.A.1731_#1,1904-12-11,
8889bfaa-f2e3-5853-b319-9ed1a9f607fe,e73_CreationTimeSpans,MMB.A.1732_#1,1904-uu-uu,
28833661-1047-5d7d-b6dc-b6f79d53373f,e73_CreationTimeSpans,MMB.A.1733_#1,1904-12-12,
6680844b-d1c8-5d95-b441-66f6add65298,e73_CreationTimeSpans,MMB.A.1734_#1,1904-uu-uu,
8dceda3d-1a01-5736-8268-0334d8cb0c24,e73_CreationTimeSpans,MMB.A.1735_#1,1904-12-10,
d0da869c-f31b-5935-9da6-64432ee672ba,e73_CreationTimeSpans,MMB.A.1736_#1,1904-12-13,
98c9ab16-2b33-5071-b4ec-899198938d45,e73_CreationTimeSpans,MMB.A.1737_#1,1904-12-10,
7c335056-7fcb-5823-8e77-e53eea306b20,e73_CreationTimeSpans,MMB.A.1738_#1,1904-12-11,
87d94fd0-d4ae-5607-9307-2201d6181d11,e73_CreationTimeSpans,MMB.A.1739_#1,1904-uu-uu,
22c8ba99-0a9a-58b2-9da8-3ca9ed699368,e73_CreationTimeSpans,MMB.A.1740_#1,1904-12-12,
3806ed1c-9e72-555f-8b42-1fe83a54b5b6,e73_CreationTimeSpans,MMB.A.1741_#1,1904-12-16,
1d9bc9eb-38c1-51e9-a501-a508a6423f30,e73_CreationTimeSpans,MMB.A.1742_#1,1904-12-13,
aa669970-db21-5f19-a269-be357860e8dc,e73_CreationTimeSpans,MMB.A.1743_#1,1904-uu-uu,
a81a8187-6984-5725-b5b8-4537da274ac6,e73_CreationTimeSpans,MMB.A.1744_#1,1904-uu-uu,
1e623d4d-7676-50e4-a470-72f6dcbe90ab,e73_CreationTimeSpans,MMB.A.1745_#1,1904-uu-uu,
f312873f-4ca8-5690-ba98-c7ad88af1671,e73_CreationTimeSpans,MMB.A.1746_#1,1904-uu-uu,
2e84db5d-8b82-5532-8a01-95e28abd1734,e73_CreationTimeSpans,MMB.A.1747_#1,1904-uu-uu,
9feaee7d-fc54-5068-b254-e21cb1f6315a,e73_CreationTimeSpans,MMB.A.1748_#1,1904-uu-uu,
9c7bd569-f209-51bd-9fe5-4491b1bdd789,e73_CreationTimeSpans,MMB.A.1749_#1,1904-12-11,
373cd984-4b9c-5e88-adc1-0dd3b281ad75,e73_CreationTimeSpans,MMB.A.1750_#1,1904-12-12,
a0bd2aca-d5b2-5482-9d2d-c972fe292f86,e73_CreationTimeSpans,MMB.A.1751_#1,1904-12-10,
560fe136-8d3b-5046-beb1-69f6ae627447,e73_CreationTimeSpans,MMB.A.1752_#1,1904-12-12,
d1f533f9-68ac-5857-b0e3-852aa180371e,e73_CreationTimeSpans,MMB.A.1753_#1,1904-12-12,
6f9d1b9f-060d-5bf8-a154-dcc075f9b5bc,e73_CreationTimeSpans,MMB.A.1754_#1,1904-12-13,
2e4047e5-239d-5b69-a315-b13556b127bd,e73_CreationTimeSpans,MMB.A.1755_#1,1904-12-11,
3d5ffede-fa29-56f6-9fef-be0949a82898,e73_CreationTimeSpans,MMB.A.1756_#1,1904-12-12,
17bf57a2-7478-509e-9f2c-99f51f22d258,e73_CreationTimeSpans,MMB.A.1757_#1,1904-12-13,
078260cb-85a3-5de3-826a-5d61b765490c,e73_CreationTimeSpans,MMB.A.1758_#1,1904-12-12,
7e51cfa7-e28b-5d54-8cef-a6f881f8838d,e73_CreationTimeSpans,MMB.A.1759_#1,1904-12-12,
5fefcaac-2325-539f-9143-4277d23bc5a0,e73_CreationTimeSpans,MMB.A.1760_#1,1904-12-10,
a84a39dc-8447-50f2-99b7-499e64d0be4b,e73_CreationTimeSpans,MMB.A.1761_#1,1904-12-12,
920f862b-34e0-511f-a9b4-089fb5c8b331,e73_CreationTimeSpans,MMB.A.1762_#1,1904-12-11,
eee647fa-3e77-5107-843a-be6a4e01503b,e73_CreationTimeSpans,MMB.A.1763_#1,1904-12-14,
3462fadc-2544-5bbd-91bf-1b065ba825b6,e73_CreationTimeSpans,MMB.A.1764_#1,1904-12-13,
76f8f8c6-4848-5e2a-8939-cadc3f3b668b,e73_CreationTimeSpans,MMB.A.1766_#1,1904-12-12,
dec1a5e9-7ed3-55ef-a35b-74c96ade59f8,e73_CreationTimeSpans,MMB.A.1767_#1,1904-12-14,
14a864cf-f03d-59a4-8d0e-18de0242a276,e73_CreationTimeSpans,MMB.A.1768_#1,1904-12-10,
56768479-48a2-5c25-b6ac-ab256716b9b5,e73_CreationTimeSpans,MMB.A.1769_#1,1904-uu-uu,
3e2a5550-f709-5925-8d15-c12c64ef2ba8,e73_CreationTimeSpans,MMB.A.1770_#1,1904-uu-uu,
75d72d8b-af93-5f05-b274-59276cf25f0e,e73_CreationTimeSpans,MMB.A.1771_#1,1904-12-11,
4180814b-ce86-5552-8e96-ba99ad4b9c82,e73_CreationTimeSpans,MMB.A.1772_#1,1904-12-12,
f39cbc72-a624-50c7-b716-ae4cc2551ef8,e73_CreationTimeSpans,MMB.A.1773_#1,1904-12-11,
b42d28a4-7d7a-5f1c-a29e-ceee9b66a331,e73_CreationTimeSpans,MMB.A.1774_#1,1904-12-12,
2c2085d6-a5ec-5ea9-98cb-bff3a97f65d7,e73_CreationTimeSpans,MMB.A.1775_#1,1904-uu-uu,
45a5f4f2-b113-5b31-b4b4-e188e7d1fad1,e73_CreationTimeSpans,MMB.A.1776_#1,1904-12-11,
bf0e92a5-d85b-508d-a40c-a36c0e806f1b,e73_CreationTimeSpans,MMB.A.1777_#1,1904-12-12,
a309237e-9bdc-5988-ae4a-aa7360288d8d,e73_CreationTimeSpans,MMB.A.1778_#1,1904-12-10,
d8b78247-ceb5-5b3a-bef6-9c2b4056f368,e73_CreationTimeSpans,MMB.A.1779_#1,1904-12-11,
a38e4a12-cc2d-5ee5-aa05-398dbfa9f7eb,e73_CreationTimeSpans,MMB.A.1780_#1,1904-12-12,
3c0738e3-122b-56b0-a07b-2fc51915fa34,e73_CreationTimeSpans,MMB.A.1781_#1,1904-uu-uu,
926a0742-e589-5bf9-a67e-97b25b4dcbef,e73_CreationTimeSpans,MMB.A.1782_#1,1904-12-13,
ac08d84d-7c86-5799-a2d0-b7683f639816,e73_CreationTimeSpans,MMB.A.1783_#1,1904-12-12,
3a473056-466a-5b36-b351-fae8a97ce581,e73_CreationTimeSpans,MMB.A.1784_#1,1904-12-13,
14d66bf0-b56d-5fa8-9298-3b7e73b4b1da,e73_CreationTimeSpans,MMB.A.1785_#1,1904-12-11,
b121fa89-db03-501a-9aac-8611ad9657e7,e73_CreationTimeSpans,MMB.A.1786_#1,1904-12-11,
bafd1e08-d493-5754-bc04-358f61910ff1,e73_CreationTimeSpans,MMB.A.1787_#1,1904-uu-uu,
321806dd-654b-5ffa-be40-98858e4e41b4,e73_CreationTimeSpans,MMB.A.1788_#1,1904-12-12,
52019dee-1da2-5f98-8ad8-31b428a58718,e73_CreationTimeSpans,MMB.A.1789_#1,1904-12-12,
9fa7a973-0b47-58f5-bffa-22208da900f7,e73_CreationTimeSpans,MMB.A.1790_#1,1904-12-10,
33e264bc-aff0-5f57-abd8-12ab519a6aba,e73_CreationTimeSpans,MMB.A.1791_#1,1904-uu-uu,
dd68313f-c7ee-5efa-a4f4-e05c506a6a96,e73_CreationTimeSpans,MMB.A.1792_#1,1904-12-11,
1458b82a-1ab0-5c4e-892b-7f7225e45524,e73_CreationTimeSpans,MMB.A.1793_#1,1904-uu-uu,
bfd4a6b2-978b-56b8-8f8c-0ede5fc3c55b,e73_CreationTimeSpans,MMB.A.1794_#1,1904-12-11,
84b73bf6-5821-5034-9e60-671443460e0e,e73_CreationTimeSpans,MMB.A.1795_#1,1904-12-11,
5965fcf7-f936-5246-9452-44ea99b209d6,e73_CreationTimeSpans,MMB.A.1796_#1,1904-12-11,
1c3de8ae-ae17-5b84-87b1-a20241af6f98,e73_CreationTimeSpans,MMB.A.1797_#1,1904-uu-uu,
89c217be-462a-56de-b570-016a5e5d17d9,e73_CreationTimeSpans,MMB.A.1798_#1,1904-12-13,
33315429-dca4-57ab-bcb5-4ba7f7ce8210,e73_CreationTimeSpans,MMB.A.1799_#1,1904-uu-uu,
44cf488c-563b-50c1-b4b1-816bc333f9bb,e73_CreationTimeSpans,MMB.A.1800_#1,1904-12-12,
1423ab69-2910-5fe1-8f85-c2a6ebed1ae6,e73_CreationTimeSpans,MMB.A.1801_#1,1904-uu-uu,
54c1c0fa-003f-5274-a017-6744590365d3,e73_CreationTimeSpans,MMB.A.1802_#1,1904-12-12,
bb7602c3-ce25-54df-b86f-0133d51378e2,e73_CreationTimeSpans,MMB.A.1803_#1,1904-uu-uu,
cf68360e-24ed-540c-b128-b067bd8474a2,e73_CreationTimeSpans,MMB.A.1804_#1,1904-12-10,
a7dbd395-8529-5d3f-a0d3-a9faab7beacb,e73_CreationTimeSpans,MMB.A.1805_#1,1904-12-11,
7f54aaa3-8015-5f96-8a4a-39ad705cff72,e73_CreationTimeSpans,MMB.A.1806_#1,1904-12-12,
a730eec4-296a-5cb9-a701-0d055fb4b23c,e73_CreationTimeSpans,MMB.A.1807_#1,1904-uu-uu,
5a924e65-c0bd-571a-b6bf-fd65b4cd0800,e73_CreationTimeSpans,MMB.A.1808_#1,1904-uu-uu,
9d3ad658-f819-5f95-b802-184b8ddd6f5f,e73_CreationTimeSpans,MMB.A.1809_#1,1904-12-10,
1ed07657-0c4e-5945-a5d9-345f1ee48085,e73_CreationTimeSpans,MMB.A.1810_#1,1904-12-10,
ace0cbb0-038c-5be0-85fd-27ae5c16edaa,e73_CreationTimeSpans,MMB.A.1811_#1,1904-12-11,
3537f6fe-e067-5220-8e76-f3d0bf48e2f9,e73_CreationTimeSpans,MMB.A.1812_#1,1904-12-12,
e75bff49-33f7-5d4c-92d9-0c49c7a46099,e73_CreationTimeSpans,MMB.A.1813_#1,1904-uu-uu,
106ee58b-fa6e-5a92-9c0a-d0dcb837fa3e,e73_CreationTimeSpans,MMB.A.1814_#1,1904-12-10,
fd7bb225-fe25-5ab6-acd3-44d5ddbb5e81,e73_CreationTimeSpans,MMB.A.1815_#1,1904-12-09,
9d4564b8-9c39-5fdf-ac3a-6925cd5b8f8c,e73_CreationTimeSpans,MMB.A.1816_#1,1904-12-10,
a4b74191-08e5-51e4-a89e-4089e8778df7,e73_CreationTimeSpans,MMB.A.1817_#1,1904-12-11,
e61174c8-9df0-5d1f-890a-de15fdde10de,e73_CreationTimeSpans,MMB.A.1818_#1,1904-12-12,
f4b59b13-bd48-5e79-baf9-0f7e7c7b1853,e73_CreationTimeSpans,MMB.A.1819_#1,1904-12-11,
752fcb82-c00a-5ac9-8f16-c24e2b456cb8,e73_CreationTimeSpans,MMB.A.1820_#1,1904-11-12,
48cca4d3-7cdf-5f8a-9b41-993301e1d76e,e73_CreationTimeSpans,MMB.A.1821_#1,1904-12-12,
87acb2aa-959b-593f-ba0c-922c579e0e40,e73_CreationTimeSpans,MMB.A.1822_#1,1904-12-11,
0826fb31-47fb-5b21-93b6-85880485e6d3,e73_CreationTimeSpans,MMB.A.1823_#1,1904-uu-uu,
8d18714c-4ba9-50bc-9780-117fc745eaae,e73_CreationTimeSpans,MMB.A.1824_#1,1904-12-12,
a2f943e7-3221-5f56-a9c5-3ea3c8a80996,e73_CreationTimeSpans,MMB.A.1825_#1,1904-12-10,
bcd60078-ca1a-5623-ad53-06b5695468e6,e73_CreationTimeSpans,MMB.A.1826_#1,1904-12-10,
68cc67b2-eb32-59fe-b938-93ba4faf0de6,e73_CreationTimeSpans,MMB.A.1827_#1,1904-12-11,
9d735fb1-c362-5f30-98c6-ea19b5766d27,e73_CreationTimeSpans,MMB.A.1828_#1,1904-12-11,
43ae30cc-58da-58f0-8718-201ab4dad104,e73_CreationTimeSpans,MMB.A.1829_#1,1904-uu-uu,
6f87d06c-09c5-5090-942b-a7a5c99aba0c,e73_CreationTimeSpans,MMB.A.1830_#1,1904-12-11,
3285f21b-c288-5f95-a423-012bc68e4aa8,e73_CreationTimeSpans,MMB.A.1831_#1,1904-12-10,
838416b7-fbea-53e5-bb3a-8549985339f1,e73_CreationTimeSpans,MMB.A.1832_#1,1904-12-11,
72fed53e-6369-5bf3-a52e-ab8079dd0ac1,e73_CreationTimeSpans,MMB.A.1833_#1,1904-uu-uu,
f4c4f7d4-89df-54d0-a908-c10e655b2d45,e73_CreationTimeSpans,MMB.A.1834_#1,1904-12-11,
a72c83d6-1963-51ef-8f8a-5f64de93bcea,e73_CreationTimeSpans,MMB.A.1835_#1,1904-12-11,
c173fd92-ce1a-5f7b-876e-8dfb489b1f65,e73_CreationTimeSpans,MMB.A.1836_#1,1904-12-10,
5b3ced06-aa37-50f3-9c36-87231a77314e,e73_CreationTimeSpans,MMB.A.1837_#1,1904-12-10,
68487c4b-2fb2-508d-b738-63499715b83d,e73_CreationTimeSpans,MMB.A.1838_#1,1904-uu-uu,
40c6c52a-7440-5000-8ae3-04046ef3cdd2,e73_CreationTimeSpans,MMB.A.1839_#1,1904-12-12,
ce57ef62-0afa-546d-a418-d61cafac42a1,e73_CreationTimeSpans,MMB.A.1840_#1,1904-uu-uu,
dc2bce93-94be-5bd7-8134-01070fe7a060,e73_CreationTimeSpans,MMB.A.1841_#1,1904-12-12,
9b10d4d8-d9cd-593a-943f-7317d432c81d,e73_CreationTimeSpans,MMB.A.1842_#1,1904-12-12,
d64b9a9c-0e7d-51d2-9a96-7ba496f67ec7,e73_CreationTimeSpans,MMB.A.1843_#1,1904-uu-uu,
85265e59-da91-50c6-a286-6d2294090f1c,e73_CreationTimeSpans,MMB.A.1844_#1,1904-12-11,
f7cc9d88-ac5b-503c-bb1a-d55e051e8481,e73_CreationTimeSpans,MMB.A.1845_#1,1904-12-12,
48cb34cd-7115-5b40-beda-a34167378ee1,e73_CreationTimeSpans,MMB.A.1846_#1,1904-12-15,
68ac3bc5-41f1-58f3-b13e-3b0c0e5878b2,e73_CreationTimeSpans,MMB.A.1847_#1,1904-12-12,
1011dc66-9d40-5e21-98e9-fc7373f24e26,e73_CreationTimeSpans,MMB.A.1848_#1,1904-12-10,
6471a081-d7e5-519e-a6c8-765a2cc9805a,e73_CreationTimeSpans,MMB.A.1849_#1,1904-12-10,
8688db01-b1e1-5843-b8e6-85f640b9249e,e73_CreationTimeSpans,MMB.A.1850_#1,1904-12-11,
f3d91498-e7cc-5a99-9e19-758494fc0f3d,e73_CreationTimeSpans,MMB.A.1851_#1,1904-12-13,
0c9c4eb0-0738-581a-ab63-fad37a4f8a4d,e73_CreationTimeSpans,MMB.A.1852_#1,1904-12-11,
87e43ccb-de4e-5385-be05-29926072592e,e73_CreationTimeSpans,MMB.A.1853_#1,1904-uu-uu,
bc604a87-1c6d-5994-a8ea-722a4f8ff274,e73_CreationTimeSpans,MMB.A.1854_#1,1904-12-14,
91ad4430-2870-51b5-9a38-b60c82a58cdb,e73_CreationTimeSpans,MMB.A.1855_#1,1904-12-12,
0a364de5-262b-5e26-8084-1a124bd9a5b7,e73_CreationTimeSpans,MMB.A.1856_#1,1904-uu-uu,
fff99956-6d55-5613-990a-bcfd8c412da8,e73_CreationTimeSpans,MMB.A.1857_#1,1904-12-11,
6fbd2d05-2098-5b5c-a40a-5f2c86c02808,e73_CreationTimeSpans,MMB.A.1858_#1,1904-12-13,
af708ebb-5bab-5378-b5ef-4b4b52a8a027,e73_CreationTimeSpans,MMB.A.1859_#1,1904-12-13,
e08a9d75-7818-5302-8a93-efd8de82aaea,e73_CreationTimeSpans,MMB.A.1860_#1,1904-uu-uu,
3febdb3d-b0e7-5e86-9f28-d729985d2554,e73_CreationTimeSpans,MMB.A.1861_#1,1904-12-11,
