ResourceID,card,order,Dimension Value,Dimension Type,Dimension Measurement Unit
c3364125-41a9-5887-a843-3b224efbb357,Dimensions,1,"43,0",Width of work,Centimetres
0c79c1cc-925f-5fea-810e-b719d22f8abf,Dimensions,1,"60,0",Height of work,Centimetres
0c79c1cc-925f-5fea-810e-b719d22f8abf,Dimensions,1,"44,5",Width of work,Centimetres
3daf955f-dd1b-5a1d-8505-505e7dda491f,Dimensions,1,"62,0",Height of work,Centimetres
3daf955f-dd1b-5a1d-8505-505e7dda491f,Dimensions,1,"43,0",Width of work,Centimetres
69a2d5ba-43e5-56a4-a373-6b85edd2091c,Dimensions,1,"59,5",Height of work,Centimetres
69a2d5ba-43e5-56a4-a373-6b85edd2091c,Dimensions,1,"42,0",Width of work,Centimetres
573f57c0-ea65-5559-be9a-42f494a647b2,Dimensions,1,"25,0",Height of work,Centimetres
573f57c0-ea65-5559-be9a-42f494a647b2,Dimensions,1,"30,0",Width of work,Centimetres
f6fc28a8-6935-5a4c-9a43-caaff01a09e7,Dimensions,1,"123,5",Height of work,Centimetres
f6fc28a8-6935-5a4c-9a43-caaff01a09e7,Dimensions,1,"81,0",Width of work,Centimetres
98fd8240-9677-5639-9982-033967a0458a,Dimensions,1,"59,5",Height of work,Centimetres
98fd8240-9677-5639-9982-033967a0458a,Dimensions,1,"42,0",Width of work,Centimetres
80c03d1f-0bd9-5a54-a9d8-24ed0c79b926,Dimensions,1,"124,0",Height of work,Centimetres
80c03d1f-0bd9-5a54-a9d8-24ed0c79b926,Dimensions,1,"92,0",Width of work,Centimetres
df54f9db-edef-5f2b-b8f0-a0dbb00b1e81,Dimensions,1,"72,0",Height of work,Centimetres
df54f9db-edef-5f2b-b8f0-a0dbb00b1e81,Dimensions,1,"36,0",Width of work,Centimetres
59f12100-298f-55a0-b183-c48f6f71efe2,Dimensions,1,"62,0",Height of work,Centimetres
59f12100-298f-55a0-b183-c48f6f71efe2,Dimensions,1,"43,0",Width of work,Centimetres
40e8b895-c86c-5b51-bbbd-ba2da07591d0,Dimensions,1,"49,5",Height of work,Centimetres
40e8b895-c86c-5b51-bbbd-ba2da07591d0,Dimensions,1,"69,5",Width of work,Centimetres
a4bbbe97-c6ce-5b29-913a-9631a51a039d,Dimensions,1,"50,0",Height of work,Centimetres
a4bbbe97-c6ce-5b29-913a-9631a51a039d,Dimensions,1,"37,5",Width of work,Centimetres
1a644c92-6402-5977-8305-9260d00ced00,Dimensions,1,"50,5",Height of work,Centimetres
1a644c92-6402-5977-8305-9260d00ced00,Dimensions,1,"71,5",Width of work,Centimetres
6fbc6879-56c3-5276-80cb-6765d56a6963,Dimensions,1,"63,0",Height of work,Centimetres
6fbc6879-56c3-5276-80cb-6765d56a6963,Dimensions,1,"40,0",Width of work,Centimetres
d473f30d-2ce4-56c3-9443-676ef3203c57,Dimensions,1,"40,0",Height of work,Centimetres
d473f30d-2ce4-56c3-9443-676ef3203c57,Dimensions,1,"25,0",Width of work,Centimetres
85a7df3c-84b0-5ab4-9662-d098f5f1d8c4,Dimensions,1,"50,0",Height of work,Centimetres
85a7df3c-84b0-5ab4-9662-d098f5f1d8c4,Dimensions,1,"36,0",Width of work,Centimetres
a313fd29-5962-5434-91bb-0ae6b9aa77d2,Dimensions,1,"68,5",Height of work,Centimetres
a313fd29-5962-5434-91bb-0ae6b9aa77d2,Dimensions,1,"40,0",Width of work,Centimetres
0201cda4-9887-57e5-95bc-74befb975f9a,Dimensions,1,"42,0",Height of work,Centimetres
0201cda4-9887-57e5-95bc-74befb975f9a,Dimensions,1,"29,5",Width of work,Centimetres
32194da6-3530-5814-aeae-6776e37d392a,Dimensions,1,"79,5",Height of work,Centimetres
32194da6-3530-5814-aeae-6776e37d392a,Dimensions,1,"30,0",Width of work,Centimetres
4ac056db-3143-5590-bd98-76bbf15663e6,Dimensions,1,"60,0",Height of work,Centimetres
4ac056db-3143-5590-bd98-76bbf15663e6,Dimensions,1,"40,0",Width of work,Centimetres
bca146ec-b6b2-51a4-89e0-18e530ec4a5e,Dimensions,1,"59,5",Height of work,Centimetres
bca146ec-b6b2-51a4-89e0-18e530ec4a5e,Dimensions,1,"42,0",Width of work,Centimetres
40adc9ec-1511-550d-951f-251b98edc2b9,Dimensions,1,"42,0",Height of work,Centimetres
40adc9ec-1511-550d-951f-251b98edc2b9,Dimensions,1,"29,5",Width of work,Centimetres
db1f693e-62d5-5152-b919-448a0bf65d79,Dimensions,1,"110,0",Height of work,Centimetres
db1f693e-62d5-5152-b919-448a0bf65d79,Dimensions,1,"73,0",Width of work,Centimetres
cffa5233-c86e-5406-990f-936734481564,Dimensions,1,"59,5",Height of work,Centimetres
cffa5233-c86e-5406-990f-936734481564,Dimensions,1,"40,0",Width of work,Centimetres
abd00537-c17b-54c9-8a49-a2dcfed2dc38,Dimensions,1,"59,0",Height of work,Centimetres
abd00537-c17b-54c9-8a49-a2dcfed2dc38,Dimensions,1,"41,0",Width of work,Centimetres
9bb7709a-0bda-54c7-8a52-cf4a798a703b,Dimensions,1,"63,0",Height of work,Centimetres
9bb7709a-0bda-54c7-8a52-cf4a798a703b,Dimensions,1,"45,0",Width of work,Centimetres
dbf2b7a7-9e1a-5e4d-a63c-cf40b84b558a,Dimensions,1,"60,0",Height of work,Centimetres
dbf2b7a7-9e1a-5e4d-a63c-cf40b84b558a,Dimensions,1,"42,0",Width of work,Centimetres
ffa0b057-ef99-5be9-960b-e4be3aa7bd90,Dimensions,1,"60,0",Height of work,Centimetres
ffa0b057-ef99-5be9-960b-e4be3aa7bd90,Dimensions,1,"42,5",Width of work,Centimetres
008c24a0-9c54-5aff-8d7d-5d8a8ca12598,Dimensions,1,"42,0",Height of work,Centimetres
008c24a0-9c54-5aff-8d7d-5d8a8ca12598,Dimensions,1,"30,0",Width of work,Centimetres
a3c77faa-ce81-5105-b27c-cd91a37af14b,Dimensions,1,"64,5",Height of work,Centimetres
a3c77faa-ce81-5105-b27c-cd91a37af14b,Dimensions,1,"43,5",Width of work,Centimetres
13be8839-eac0-57c2-bd17-61ef99f93f72,Dimensions,1,"59,5",Height of work,Centimetres
13be8839-eac0-57c2-bd17-61ef99f93f72,Dimensions,1,"40,0",Width of work,Centimetres
59c5fed0-8af1-5ee5-b181-534549d635a0,Dimensions,1,"50,0",Height of work,Centimetres
59c5fed0-8af1-5ee5-b181-534549d635a0,Dimensions,1,"36,0",Width of work,Centimetres
31378770-cb80-50ff-b640-1ab2bfb65f40,Dimensions,1,"56,0",Height of work,Centimetres
31378770-cb80-50ff-b640-1ab2bfb65f40,Dimensions,1,"29,0",Width of work,Centimetres
01871863-9317-5913-95ae-79e48c9445fd,Dimensions,1,"85,0",Height of work,Centimetres
01871863-9317-5913-95ae-79e48c9445fd,Dimensions,1,"62,0",Width of work,Centimetres
d3090d74-9b6d-5b5f-ad29-a900c5ef30da,Dimensions,1,"49,5",Height of work,Centimetres
d3090d74-9b6d-5b5f-ad29-a900c5ef30da,Dimensions,1,"36,0",Width of work,Centimetres
7c6bd6ac-47be-5a3b-89a3-70d07f582b8c,Dimensions,1,"95,5",Height of work,Centimetres
7c6bd6ac-47be-5a3b-89a3-70d07f582b8c,Dimensions,1,"66,5",Width of work,Centimetres
c227404c-3f5c-55a0-a24a-6a19b810551b,Dimensions,1,"54,5",Height of work,Centimetres
c227404c-3f5c-55a0-a24a-6a19b810551b,Dimensions,1,"36,5",Width of work,Centimetres
8e55bc22-03d2-5d2f-8d88-f876a7f69a76,Dimensions,1,"83,5",Height of work,Centimetres
8e55bc22-03d2-5d2f-8d88-f876a7f69a76,Dimensions,1,"59,5",Width of work,Centimetres
a72a3571-5709-5d4e-af03-98bf2058cb0e,Dimensions,1,"35,0",Height of work,Centimetres
a72a3571-5709-5d4e-af03-98bf2058cb0e,Dimensions,1,"26,0",Width of work,Centimetres
b598d12b-6eea-5fd2-91d5-17351455d0a4,Dimensions,1,"60,0",Height of work,Centimetres
b598d12b-6eea-5fd2-91d5-17351455d0a4,Dimensions,1,"32,0",Width of work,Centimetres
398a1dc2-86a0-554c-b0d4-ab6a95d7d5b3,Dimensions,1,"60,0",Height of work,Centimetres
398a1dc2-86a0-554c-b0d4-ab6a95d7d5b3,Dimensions,1,"42,0",Width of work,Centimetres
c8284ec9-11df-55dd-84d7-ca3f158d5162,Dimensions,1,"70,5",Height of work,Centimetres
c8284ec9-11df-55dd-84d7-ca3f158d5162,Dimensions,1,"54,0",Width of work,Centimetres
88db4944-3e90-5317-926e-1073409c75f8,Dimensions,1,"56,0",Height of work,Centimetres
88db4944-3e90-5317-926e-1073409c75f8,Dimensions,1,"39,5",Width of work,Centimetres
55e02086-3506-5227-a6db-12aa5cd426f3,Dimensions,1,"85,0",Height of work,Centimetres
55e02086-3506-5227-a6db-12aa5cd426f3,Dimensions,1,"62,0",Width of work,Centimetres
2c3c675b-a9e0-5ee6-82a7-3cc2aacc1d8e,Dimensions,1,"57,0",Height of work,Centimetres
2c3c675b-a9e0-5ee6-82a7-3cc2aacc1d8e,Dimensions,1,"44,0",Width of work,Centimetres
b8dd8dfd-9776-51f9-8910-fb12f2c26221,Dimensions,1,"53,0",Height of work,Centimetres
b8dd8dfd-9776-51f9-8910-fb12f2c26221,Dimensions,1,"37,0",Width of work,Centimetres
dfd1cbdc-fc08-5696-b107-941e9ffd2ed0,Dimensions,1,"34,0",Height of work,Centimetres
dfd1cbdc-fc08-5696-b107-941e9ffd2ed0,Dimensions,1,"34,0",Width of work,Centimetres
fd4033da-37d1-5cef-b771-3943a855f253,Dimensions,1,"59,5",Height of work,Centimetres
fd4033da-37d1-5cef-b771-3943a855f253,Dimensions,1,"36,5",Width of work,Centimetres
b0a0ec29-b2e7-571d-878d-dbad470cd587,Dimensions,1,"60,0",Height of work,Centimetres
b0a0ec29-b2e7-571d-878d-dbad470cd587,Dimensions,1,"80,0",Width of work,Centimetres
aad36c62-af59-5546-b262-4d02d77d8f5a,Dimensions,1,"60,0",Height of work,Centimetres
aad36c62-af59-5546-b262-4d02d77d8f5a,Dimensions,1,"42,0",Width of work,Centimetres
ff469774-8a33-5c37-95d8-1421d66b021f,Dimensions,1,"59,5",Height of work,Centimetres
ff469774-8a33-5c37-95d8-1421d66b021f,Dimensions,1,"42,0",Width of work,Centimetres
8f64b58c-4bfa-5afc-8d2b-ee88388b7a51,Dimensions,1,"50,0",Height of work,Centimetres
8f64b58c-4bfa-5afc-8d2b-ee88388b7a51,Dimensions,1,"35,0",Width of work,Centimetres
0e046e87-c909-5c38-a425-8cbed3ec7876,Dimensions,1,"60,0",Height of work,Centimetres
0e046e87-c909-5c38-a425-8cbed3ec7876,Dimensions,1,"40,0",Width of work,Centimetres
ddf0b260-646c-5658-9933-8de014c8e7ee,Dimensions,1,"62,0",Height of work,Centimetres
ddf0b260-646c-5658-9933-8de014c8e7ee,Dimensions,1,"42,0",Width of work,Centimetres
fa03c0f4-d849-5c90-a1f0-c7e95b628bc3,Dimensions,1,"85,0",Height of work,Centimetres
fa03c0f4-d849-5c90-a1f0-c7e95b628bc3,Dimensions,1,"31,0",Width of work,Centimetres
da33d6c6-dd36-5e7d-a6f6-0d377cabd86c,Dimensions,1,"55,0",Height of work,Centimetres
da33d6c6-dd36-5e7d-a6f6-0d377cabd86c,Dimensions,1,"36,0",Width of work,Centimetres
8d20581a-ba0a-5c95-87de-5d52ae8e0113,Dimensions,1,"61,5",Height of work,Centimetres
8d20581a-ba0a-5c95-87de-5d52ae8e0113,Dimensions,1,"42,0",Width of work,Centimetres
fff4991e-9245-59d9-ad7b-583ba892ce16,Dimensions,1,"56,0",Height of work,Centimetres
fff4991e-9245-59d9-ad7b-583ba892ce16,Dimensions,1,"37,5",Width of work,Centimetres
554bdf14-2c6e-52a9-8044-915f298d960f,Dimensions,1,"73,0",Height of work,Centimetres
554bdf14-2c6e-52a9-8044-915f298d960f,Dimensions,1,"54,0",Width of work,Centimetres
5f585231-d07c-5e53-a11c-063217b9527d,Dimensions,1,"100,0",Height of work,Centimetres
5f585231-d07c-5e53-a11c-063217b9527d,Dimensions,1,"70,0",Width of work,Centimetres
faa5452a-b90e-5321-9a27-706bc904714f,Dimensions,1,"45,0",Height of work,Centimetres
faa5452a-b90e-5321-9a27-706bc904714f,Dimensions,1,"31,5",Width of work,Centimetres
96a0f86f-7904-5ca7-89b0-a35c83d0960e,Dimensions,1,"55,0",Height of work,Centimetres
96a0f86f-7904-5ca7-89b0-a35c83d0960e,Dimensions,1,"36,5",Width of work,Centimetres
5ff2ed6a-1e5f-5eba-b795-ab81647394e6,Dimensions,1,"49,0",Height of work,Centimetres
5ff2ed6a-1e5f-5eba-b795-ab81647394e6,Dimensions,1,"30,0",Width of work,Centimetres
9787d204-94e5-5d21-853f-586be759ca5f,Dimensions,1,"85,0",Height of work,Centimetres
9787d204-94e5-5d21-853f-586be759ca5f,Dimensions,1,"59,0",Width of work,Centimetres
d5bb3bd7-99e6-51fc-a277-10edecdfc1ae,Dimensions,1,"58,5",Height of work,Centimetres
d5bb3bd7-99e6-51fc-a277-10edecdfc1ae,Dimensions,1,"40,0",Width of work,Centimetres
02a23a11-a24d-5c46-8265-602ce5bc0457,Dimensions,1,"43,0",Height of work,Centimetres
02a23a11-a24d-5c46-8265-602ce5bc0457,Dimensions,1,"25,0",Width of work,Centimetres
20801311-771f-5461-abbd-311ba1ff4d43,Dimensions,1,"70,0",Height of work,Centimetres
20801311-771f-5461-abbd-311ba1ff4d43,Dimensions,1,"50,0",Width of work,Centimetres
768dab1b-743d-59e9-8c2f-0c3af32fef36,Dimensions,1,"59,5",Height of work,Centimetres
768dab1b-743d-59e9-8c2f-0c3af32fef36,Dimensions,1,"42,0",Width of work,Centimetres
528d5e72-a1af-5b73-9d76-7a41ac828070,Dimensions,1,"73,0",Height of work,Centimetres
528d5e72-a1af-5b73-9d76-7a41ac828070,Dimensions,1,"55,0",Width of work,Centimetres
7b447a35-0619-5f07-9d99-64183639179f,Dimensions,1,"82,0",Height of work,Centimetres
7b447a35-0619-5f07-9d99-64183639179f,Dimensions,1,"63,0",Width of work,Centimetres
663500e8-1be1-5480-a3be-f95a391e4d13,Dimensions,1,"124,0",Height of work,Centimetres
663500e8-1be1-5480-a3be-f95a391e4d13,Dimensions,1,"84,0",Width of work,Centimetres
eb6f3136-5231-581a-baa5-6fee4c398dcf,Dimensions,1,"53,5",Height of work,Centimetres
eb6f3136-5231-581a-baa5-6fee4c398dcf,Dimensions,1,"34,0",Width of work,Centimetres
fa9500f9-164e-59a9-a22f-aa60e1635a6c,Dimensions,1,"59,5",Height of work,Centimetres
fa9500f9-164e-59a9-a22f-aa60e1635a6c,Dimensions,1,"42,0",Width of work,Centimetres
aff52351-4057-5416-ac50-0cc8b4cc1484,Dimensions,1,"29,0",Height of work,Centimetres
aff52351-4057-5416-ac50-0cc8b4cc1484,Dimensions,1,"41,0",Width of work,Centimetres
1308cdab-fe04-5b1b-9a9d-f1838deae5a2,Dimensions,1,"60,0",Height of work,Centimetres
1308cdab-fe04-5b1b-9a9d-f1838deae5a2,Dimensions,1,"40,0",Width of work,Centimetres
2501858f-f4fb-5bee-b6f5-49fe12a35ab5,Dimensions,1,"30,0",Height of work,Centimetres
2501858f-f4fb-5bee-b6f5-49fe12a35ab5,Dimensions,1,"100,0",Width of work,Centimetres
30a38e0b-9c45-5449-8098-eada64d78f23,Dimensions,1,"55,0",Height of work,Centimetres
30a38e0b-9c45-5449-8098-eada64d78f23,Dimensions,1,"36,5",Width of work,Centimetres
b03493ac-db63-5d15-b89f-5b68455e76ad,Dimensions,1,"62,0",Height of work,Centimetres
b03493ac-db63-5d15-b89f-5b68455e76ad,Dimensions,1,"85,0",Width of work,Centimetres
9e4c34ce-0d9d-5ecd-a8f1-99fd20bf1f6f,Dimensions,1,"58,5",Height of work,Centimetres
9e4c34ce-0d9d-5ecd-a8f1-99fd20bf1f6f,Dimensions,1,"44,5",Width of work,Centimetres
86bcd8d5-313f-53e9-ba84-d47e1b32834f,Dimensions,1,"102,0",Height of work,Centimetres
86bcd8d5-313f-53e9-ba84-d47e1b32834f,Dimensions,1,"72,5",Width of work,Centimetres
5cfeba87-eb20-57ff-8890-6ec92454f3a8,Dimensions,1,"68,0",Height of work,Centimetres
5cfeba87-eb20-57ff-8890-6ec92454f3a8,Dimensions,1,"48,0",Width of work,Centimetres
d6bd20f1-d7ed-5358-801f-73c153abde2a,Dimensions,1,"60,0",Height of work,Centimetres
d6bd20f1-d7ed-5358-801f-73c153abde2a,Dimensions,1,"140,0",Width of work,Centimetres
24c85376-df54-5419-b40b-7769fac22286,Dimensions,1,"50,0",Height of work,Centimetres
24c85376-df54-5419-b40b-7769fac22286,Dimensions,1,"35,0",Width of work,Centimetres
3b585ca5-f536-520c-a3df-8adb300c4f77,Dimensions,1,"55,0",Height of work,Centimetres
3b585ca5-f536-520c-a3df-8adb300c4f77,Dimensions,1,"36,5",Width of work,Centimetres
5df15b32-2a2e-5f6f-9504-3900235ea04f,Dimensions,1,"60,5",Height of work,Centimetres
5df15b32-2a2e-5f6f-9504-3900235ea04f,Dimensions,1,"40,0",Width of work,Centimetres
c7bed365-aa50-5309-8f34-ec0d5e3f1d8c,Dimensions,1,"50,5",Height of work,Centimetres
c7bed365-aa50-5309-8f34-ec0d5e3f1d8c,Dimensions,1,"40,0",Width of work,Centimetres
4f9c5d3e-a62b-5fc2-9015-3852bfacd626,Dimensions,1,"73,0",Height of work,Centimetres
4f9c5d3e-a62b-5fc2-9015-3852bfacd626,Dimensions,1,"55,0",Width of work,Centimetres
17174bb7-1d31-5ad5-a30b-efa8d01cab01,Dimensions,1,"36,0",Height of work,Centimetres
17174bb7-1d31-5ad5-a30b-efa8d01cab01,Dimensions,1,"54,5",Width of work,Centimetres
39a054f9-4c68-5899-91ec-46327cde50c1,Dimensions,1,"51,0",Height of work,Centimetres
39a054f9-4c68-5899-91ec-46327cde50c1,Dimensions,1,"89,0",Width of work,Centimetres
4536f58a-c42f-5e87-a4d3-230b861b1c45,Dimensions,1,"84,5",Height of work,Centimetres
4536f58a-c42f-5e87-a4d3-230b861b1c45,Dimensions,1,"59,0",Width of work,Centimetres
12cf2e4e-1847-5dc6-8e41-2f8754ad9a9e,Dimensions,1,"71,0",Height of work,Centimetres
12cf2e4e-1847-5dc6-8e41-2f8754ad9a9e,Dimensions,1,"50,5",Width of work,Centimetres
0a24ace7-89d3-57cd-99db-89c5a9787f51,Dimensions,1,"76,5",Height of work,Centimetres
0a24ace7-89d3-57cd-99db-89c5a9787f51,Dimensions,1,"47,0",Width of work,Centimetres
c10e92ce-7a9b-5ba0-b5a0-56596e3521a1,Dimensions,1,"72,0",Height of work,Centimetres
c10e92ce-7a9b-5ba0-b5a0-56596e3521a1,Dimensions,1,"52,0",Width of work,Centimetres
60d9d8e0-4550-5ad3-a96b-069086ba35d5,Dimensions,1,"60,0",Height of work,Centimetres
60d9d8e0-4550-5ad3-a96b-069086ba35d5,Dimensions,1,"42,0",Width of work,Centimetres
8e6133af-1903-50d9-874d-411a59882d8c,Dimensions,1,"87,0",Height of work,Centimetres
8e6133af-1903-50d9-874d-411a59882d8c,Dimensions,1,"57,0",Width of work,Centimetres
3a1b7c76-5a86-5a88-8d23-f458bc398e47,Dimensions,1,"100,0",Height of work,Centimetres
3a1b7c76-5a86-5a88-8d23-f458bc398e47,Dimensions,1,"62,0",Width of work,Centimetres
b4bbaf3c-dd90-5f88-97f8-653f90ed7491,Dimensions,1,"100,0",Height of work,Centimetres
b4bbaf3c-dd90-5f88-97f8-653f90ed7491,Dimensions,1,"46,0",Width of work,Centimetres
8ee771d0-e447-5696-afa0-ac8d1fd9fab1,Dimensions,1,"40,0",Height of work,Centimetres
8ee771d0-e447-5696-afa0-ac8d1fd9fab1,Dimensions,1,"30,0",Width of work,Centimetres
345ddc45-a518-5103-9fbd-05ec97b1d940,Dimensions,1,"58,0",Height of work,Centimetres
345ddc45-a518-5103-9fbd-05ec97b1d940,Dimensions,1,"38,0",Width of work,Centimetres
52ccea33-9ed2-56d8-99cd-9adb7abfcdce,Dimensions,1,"100,0",Height of work,Centimetres
52ccea33-9ed2-56d8-99cd-9adb7abfcdce,Dimensions,1,"70,0",Width of work,Centimetres
2a81194f-5f95-5131-ad79-6c1aebc37159,Dimensions,1,"60,0",Height of work,Centimetres
2a81194f-5f95-5131-ad79-6c1aebc37159,Dimensions,1,"40,0",Width of work,Centimetres
a7f59652-83fa-5330-a501-4800aeddfc47,Dimensions,1,"61,0",Height of work,Centimetres
a7f59652-83fa-5330-a501-4800aeddfc47,Dimensions,1,"41,5",Width of work,Centimetres
959036e0-15e5-5c2a-97ce-7e83a0fe9b10,Dimensions,1,"60,0",Height of work,Centimetres
959036e0-15e5-5c2a-97ce-7e83a0fe9b10,Dimensions,1,"40,0",Width of work,Centimetres
97d83ece-c3ee-5147-af4e-9d562380496b,Dimensions,1,"71,0",Height of work,Centimetres
97d83ece-c3ee-5147-af4e-9d562380496b,Dimensions,1,"55,0",Width of work,Centimetres
2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,Dimensions,1,"71,5",Height of work,Centimetres
2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,Dimensions,1,"24,0",Width of work,Centimetres
c4bcb4a1-d831-50ba-81f8-3a1431a0ea7a,Dimensions,1,"60,0",Height of work,Centimetres
c4bcb4a1-d831-50ba-81f8-3a1431a0ea7a,Dimensions,1,"40,0",Width of work,Centimetres
76d25b6c-6d50-5e36-b5b4-11fe36751c4d,Dimensions,1,"56,0",Height of work,Centimetres
76d25b6c-6d50-5e36-b5b4-11fe36751c4d,Dimensions,1,"32,0",Width of work,Centimetres
176c0f17-d0ca-5211-81ab-127479bd0715,Dimensions,1,"31,0",Height of work,Centimetres
176c0f17-d0ca-5211-81ab-127479bd0715,Dimensions,1,"85,0",Width of work,Centimetres
a68240ea-0136-5b9f-8876-a8fc470f2f48,Dimensions,1,"120,0",Height of work,Centimetres
a68240ea-0136-5b9f-8876-a8fc470f2f48,Dimensions,1,"84,0",Width of work,Centimetres
76484259-139b-5733-bb36-2418372e74fd,Dimensions,1,"35,0",Height of work,Centimetres
76484259-139b-5733-bb36-2418372e74fd,Dimensions,1,"22,0",Width of work,Centimetres
70bce83a-b32c-5591-9492-1672a7794264,Dimensions,1,"53,5",Height of work,Centimetres
70bce83a-b32c-5591-9492-1672a7794264,Dimensions,1,"34,5",Width of work,Centimetres
2593e5ea-8f63-532c-b9a5-057192f24098,Dimensions,1,"52,5",Height of work,Centimetres
2593e5ea-8f63-532c-b9a5-057192f24098,Dimensions,1,"37,5",Width of work,Centimetres
3f19272f-284f-58ca-b3fb-73985c44fd43,Dimensions,1,"45,0",Height of work,Centimetres
3f19272f-284f-58ca-b3fb-73985c44fd43,Dimensions,1,"30,0",Width of work,Centimetres
f6ab2c14-650d-5ba2-a22d-87cd8a790013,Dimensions,1,"42,0",Height of work,Centimetres
f6ab2c14-650d-5ba2-a22d-87cd8a790013,Dimensions,1,"29,5",Width of work,Centimetres
fc3a5555-8503-5a80-b36e-c4600b412412,Dimensions,1,"61,0",Height of work,Centimetres
fc3a5555-8503-5a80-b36e-c4600b412412,Dimensions,1,"43,0",Width of work,Centimetres
76567d81-a0a4-565f-9c03-889c3281d21d,Dimensions,1,"57,0",Height of work,Centimetres
76567d81-a0a4-565f-9c03-889c3281d21d,Dimensions,1,"42,0",Width of work,Centimetres
8108f78f-2266-56a2-af9f-50c3d098645c,Dimensions,1,"99,0",Height of work,Centimetres
8108f78f-2266-56a2-af9f-50c3d098645c,Dimensions,1,"64,0",Width of work,Centimetres
5bc62473-4b99-58e5-9dde-32110dea5f93,Dimensions,1,"88,0",Height of work,Centimetres
5bc62473-4b99-58e5-9dde-32110dea5f93,Dimensions,1,"124,5",Width of work,Centimetres
d5a0c580-eff1-50a7-b942-f51fdf6941f0,Dimensions,1,"140,0",Height of work,Centimetres
d5a0c580-eff1-50a7-b942-f51fdf6941f0,Dimensions,1,"95,0",Width of work,Centimetres
2b8f85d5-eb21-5780-a3a1-9921415766a8,Dimensions,1,"51,0",Height of work,Centimetres
2b8f85d5-eb21-5780-a3a1-9921415766a8,Dimensions,1,"36,0",Width of work,Centimetres
c6492539-b3c5-5afd-8955-ab15243f3992,Dimensions,1,"24,5",Height of work,Centimetres
c6492539-b3c5-5afd-8955-ab15243f3992,Dimensions,1,"32,5",Width of work,Centimetres
639a4869-30af-5699-b740-584306f15a90,Dimensions,1,"55,0",Height of work,Centimetres
639a4869-30af-5699-b740-584306f15a90,Dimensions,1,"36,0",Width of work,Centimetres
d7d8ff7a-b181-51de-97a8-79b48c22cde5,Dimensions,1,"65,0",Height of work,Centimetres
d7d8ff7a-b181-51de-97a8-79b48c22cde5,Dimensions,1,"50,0",Width of work,Centimetres
b30235cc-fdb8-5ebd-a62b-e96fcccbc8a9,Dimensions,1,"60,0",Height of work,Centimetres
b30235cc-fdb8-5ebd-a62b-e96fcccbc8a9,Dimensions,1,"40,0",Width of work,Centimetres
793be178-ed7b-575b-bba4-1d8dd8d540e0,Dimensions,1,"42,0",Height of work,Centimetres
793be178-ed7b-575b-bba4-1d8dd8d540e0,Dimensions,1,"29,5",Width of work,Centimetres
c665b232-56d9-57f8-a577-b4322228a4ab,Dimensions,1,"54,5",Height of work,Centimetres
c665b232-56d9-57f8-a577-b4322228a4ab,Dimensions,1,"32,0",Width of work,Centimetres
7b0c4ec6-0bcf-563b-9c75-495fa0030dc9,Dimensions,1,"55,0",Height of work,Centimetres
7b0c4ec6-0bcf-563b-9c75-495fa0030dc9,Dimensions,1,"40,0",Width of work,Centimetres
1e2e463f-5835-5964-8054-5fa2b887e1e2,Dimensions,1,"60,5",Height of work,Centimetres
1e2e463f-5835-5964-8054-5fa2b887e1e2,Dimensions,1,"36,5",Width of work,Centimetres
bf3830e0-759e-542d-a4e4-d2dfbebcb6ac,Dimensions,1,"56,0",Height of work,Centimetres
bf3830e0-759e-542d-a4e4-d2dfbebcb6ac,Dimensions,1,"36,0",Width of work,Centimetres
22f23a21-9c2e-547c-9cb4-55ef0cef1c1d,Dimensions,1,"59,5",Height of work,Centimetres
22f23a21-9c2e-547c-9cb4-55ef0cef1c1d,Dimensions,1,"36,0",Width of work,Centimetres
8835c8a7-c7e3-58a6-ac55-5a7bb713db39,Dimensions,1,"73,0",Height of work,Centimetres
8835c8a7-c7e3-58a6-ac55-5a7bb713db39,Dimensions,1,"53,5",Width of work,Centimetres
1e62e9ea-4acd-568c-8c4c-48578ac60d60,Dimensions,1,"85,0",Height of work,Centimetres
1e62e9ea-4acd-568c-8c4c-48578ac60d60,Dimensions,1,"62,0",Width of work,Centimetres
b10899cc-6a98-56b7-bb7c-85f2216073b9,Dimensions,1,"84,0",Height of work,Centimetres
b10899cc-6a98-56b7-bb7c-85f2216073b9,Dimensions,1,"60,0",Width of work,Centimetres
2a552c91-6b66-5030-9462-b9fe50a1ae83,Dimensions,1,"84,0",Height of work,Centimetres
2a552c91-6b66-5030-9462-b9fe50a1ae83,Dimensions,1,"59,0",Width of work,Centimetres
c9a9e7e8-f30f-5bda-a7f6-fb422b447e9b,Dimensions,1,"61,0",Height of work,Centimetres
c9a9e7e8-f30f-5bda-a7f6-fb422b447e9b,Dimensions,1,"43,0",Width of work,Centimetres
b0103511-0414-53c2-8891-a575d5a55d90,Dimensions,1,"70,0",Height of work,Centimetres
b0103511-0414-53c2-8891-a575d5a55d90,Dimensions,1,"50,0",Width of work,Centimetres
d07792e8-c7e5-5eec-8583-0b6d5368a762,Dimensions,1,"100,0",Height of work,Centimetres
d07792e8-c7e5-5eec-8583-0b6d5368a762,Dimensions,1,"61,0",Width of work,Centimetres
