ResourceID,card,Start Date,End Date
f664b0be-e2de-5c60-a369-b59445e5bc0e,e22_ProductionTimeSpans,1906-02-02,1918-12-31
b87bdabb-02a1-5d70-b4b6-36424dd65868,e22_ProductionTimeSpans,1901-10-11,
d8d85fc0-9e54-535d-856e-db378422ab52,e22_ProductionTimeSpans,1904-12-16,
acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,e22_ProductionTimeSpans,1905-01-06,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,e22_ProductionTimeSpans,1904-12-31,
ce605f59-404a-5c23-a8ce-8c954c9c8145,e22_ProductionTimeSpans,1904-12-31,
46e853d2-29f4-57b5-b107-bff761144d70,e22_ProductionTimeSpans,1904-12-31,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,e22_ProductionTimeSpans,1904-12-31,
a39d2554-024b-53c7-8137-dd20a621aa6a,e22_ProductionTimeSpans,1914-12-31,
453127f6-9b63-5d18-8c75-088d79912275,e22_ProductionTimeSpans,1904-10-07,1905-04-08
f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,e22_ProductionTimeSpans,1905-04-07,
532a1086-d22c-5e74-a33f-42e58c771728,e22_ProductionTimeSpans,1905-03-18,
31db27b6-5bf3-51da-86c2-a4aafdbcce02,e22_ProductionTimeSpans,1906-09-30,
791ce149-5c2b-528f-a863-80bc7c4c05ce,e22_ProductionTimeSpans,1907-03-31,
42d794a4-c4ab-5e7a-8e5d-7cc432c639b7,e22_ProductionTimeSpans,1911-12-31,
ac173f3e-8686-522f-822f-65da8b62f45c,e22_ProductionTimeSpans,1916-12-31,
0ced21dc-67bf-5d73-8344-d7c3172d51d8,e22_ProductionTimeSpans,1914-12-31,
50ceec1d-936b-5223-a228-891c37295e52,e22_ProductionTimeSpans,1907-12-31,1921-07-28
848c767a-5e09-568d-84ac-2171a43ef2ff,e22_ProductionTimeSpans,1916-12-12,
55732d1a-e5f9-5ffc-9bc5-97984bfefac1,e22_ProductionTimeSpans,1916-12-31,
6cac3c53-c74f-586c-91b3-26062c8dece5,e22_ProductionTimeSpans,1918-07-18,
c368cca2-6db5-579f-8f53-6924337edd97,e22_ProductionTimeSpans,1921-02-18,1922-12-22
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,e22_ProductionTimeSpans,1925-11-18,1927-11-20
900a1849-6553-5eb7-9e73-81e9fdeadc30,e22_ProductionTimeSpans,1902-12-18,1931-04-18
55f324c7-820f-56ae-b6f5-923104d9831a,e22_ProductionTimeSpans,1921-01-04,1921-04-01
9ef7dfbb-91f4-565a-9778-06a6218e4f18,e22_ProductionTimeSpans,1904-10-07,1929-07-03
da93969a-9b2d-57cb-b7a5-a5095b55d562,e22_ProductionTimeSpans,1905-10-29,1930-10-03
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,e22_ProductionTimeSpans,1916-01-19,
e74e26e3-94de-55ef-ab62-8c1dc71facef,e22_ProductionTimeSpans,1905-03-30,1905-03-31
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,e22_ProductionTimeSpans,uuuu-05-25,uuuu-06-11
6081eaf9-558c-5607-92dc-04d8aa5897a0,e22_ProductionTimeSpans,uuuu-04-01,uuuu-06u06
40826350-1b02-5180-ac0b-493757181ae6,e22_ProductionTimeSpans,1916-05-09,1916-05-18
16fdf550-a558-5c59-b552-9e20923211a7,e22_ProductionTimeSpans,1916-09-04,1916-10-20
2881a1ec-803b-569d-90c9-02e840292404,e22_ProductionTimeSpans,1916-12-09,1916-12-14
200b78aa-59d1-5d48-a3e9-a9698441da3e,e22_ProductionTimeSpans,1918-02-05,
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,e22_ProductionTimeSpans,1917-10-29,1917-12-01
16ea225c-79b9-5577-b04b-7c7734dcef32,e22_ProductionTimeSpans,1917-07-23,1917-02-24
cd33b542-3106-54f0-8790-a0b54f937bdb,e22_ProductionTimeSpans,1917-03-20,
f33ccad8-05e0-52a9-8eaf-e1040b59ce33,e22_ProductionTimeSpans,1905-01-01,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,e22_ProductionTimeSpans,1911-03-27,
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,e22_ProductionTimeSpans,1884-uu-uu,
ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,e22_ProductionTimeSpans,1911-03-31,
85ae7137-f532-57c0-b555-7735245bd5bf,e22_ProductionTimeSpans,uuuu-04-27,
6af047a7-8e0c-53e4-a773-805c838fd006,e22_ProductionTimeSpans,1888-04-07,
09052def-26e6-5d99-b79e-b030d0d496d1,e22_ProductionTimeSpans,1893-04-17,
7ddc9d0f-6eb7-5973-8f26-b5388322a64d,e22_ProductionTimeSpans,1892-07-uu,
19a928ce-384c-5950-9f66-aff236631d53,e22_ProductionTimeSpans,1896-04-uu,
2cd221b1-3c8d-5832-a624-ea58153153fc,e22_ProductionTimeSpans,1895-10-28,
2259aad3-ca05-5180-a684-1726b89be913,e22_ProductionTimeSpans,1893-07-06,
0e868a89-1da8-534a-bcbd-be9849ce6df6,e22_ProductionTimeSpans,1897-06-19,
268e406e-6525-5782-b2da-0d76cc8657b3,e22_ProductionTimeSpans,1898-03-03,
24eda292-f177-5ead-831d-19b9e518638b,e22_ProductionTimeSpans,1910-06-20,
c24c51bc-954c-51b8-943a-199225d8e520,e22_ProductionTimeSpans,1910-06-19,
3299b50f-4034-5809-8a1f-7997997b6e2f,e22_ProductionTimeSpans,1909-04-10,
1c48a847-afc7-5397-952e-1e29afa72022,e22_ProductionTimeSpans,1892-uu-uu,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,e22_ProductionTimeSpans,1903-uu-uu,
2a767980-91bf-5ec7-88d7-ff56d749e1e1,e22_ProductionTimeSpans,1916-08-17,
6b90b573-8ebe-51e0-acf5-7715d12dbcaf,e22_ProductionTimeSpans,1904-uu-uu,
70492b6b-e7eb-5977-85d1-5cb950f70548,e22_ProductionTimeSpans,1904-uu-uu,
1225d2c6-ae14-534c-b23f-9bb9d81bf370,e22_ProductionTimeSpans,1904-uu-uu,
3cae6da1-00c8-5157-958c-bed21e032939,e22_ProductionTimeSpans,1904-uu-uu,
14f60fcf-e046-541d-b6b9-a0ea2fe4d7a9,e22_ProductionTimeSpans,1904-uu-uu,
c68a31e5-f476-5ff8-8953-265daa26d392,e22_ProductionTimeSpans,1904-uu-uu,
da27b447-e317-5c70-a413-a01ab52640c3,e22_ProductionTimeSpans,1909-02-10,2006-10-26
f7cec6a7-819e-58e6-aa80-2aabe335a6d8,e22_ProductionTimeSpans,1909-uu-uu,
e58f89be-da92-5234-adda-204c9b4ab038,e22_ProductionTimeSpans,1909-uu-uu,
bb130f45-0b3b-5079-a75c-985e785c815c,e22_ProductionTimeSpans,1909-uu-uu,
2f751964-6d01-58b3-b82d-76fabdac181e,e22_ProductionTimeSpans,1909-uu-uu,1911-uu-uu
d3868d11-8b8d-5408-aea7-07b014f4cc2f,e22_ProductionTimeSpans,1909-uu-uu,1911-uu-uu
9d0d1c72-e334-572f-8c54-2611947cc798,e22_ProductionTimeSpans,1905-03-25,
97ba37de-55f5-57ce-ad51-8119e6255eda,e22_ProductionTimeSpans,1898-uu-uu,
be0fc51d-b1da-5adf-8485-ccda336b1cf4,e22_ProductionTimeSpans,1879-01-31,1879-03-04
e49f59a6-245b-5048-82a8-e7560fca7e6c,e22_ProductionTimeSpans,1872-04-01,1880-01-30
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,e22_ProductionTimeSpans,1895-02-16,
8737cb46-3ec3-5166-ae7e-a061a35c47ad,e22_ProductionTimeSpans,uuuu-02-07,uuuu-02-09
b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,e22_ProductionTimeSpans,uuuu-01-20,uuuu-02-17
