ResourceID,card,order,Title,Title Type,Title Language
6bdab216-eab6-5653-b896-57492506250a,Titles,1,"Notitieboekje """"Antwerpen Mus. Rubens""""",Titel,Nederlands
651614bc-d11c-5d51-a064-34ed34494f8d,Titles,1,"Notitieboekje """"Rubens""""",Titel,Nederlands
34cdbfe1-25aa-59d8-9c0c-8f805df7634f,Titles,1,"Notitieboekje """"Rubenstentoonstelling""""",Titel,Nederlands
f89075b7-bbea-5413-b7c5-5f40bfb1ea45,Titles,1,"Adresboekje """"Parijs""""",Titel,Nederlands
77edd04e-5fb6-5474-8b0a-91d9907eccc0,Titles,1,"Notitieboekje """"Gio: Pietro Bellori""""",Titel,Nederlands
6472f2e0-2285-519c-9c4a-3f62b23532ac,Titles,1,"Notitieboekje """"Belgium""""",Titel,Nederlands
e63337da-bf45-5777-bb14-d3ef95982778,Titles,1,Agenda 1930,Titel,Nederlands
23b02e04-46f9-5eb4-8eb9-8b3dede41e80,Titles,1,"Notitieboekje """"Precisioni (Varia) ohne Abbildungen""""",Titel,Nederlands
96420871-9263-54bc-b914-66a155f7623b,Titles,1,"Notitieboekje """"Parijs - Brussel - Berlijn""""",Titel,Nederlands
f922fabb-2edf-5f02-a48b-b520db166615,Titles,1,"Notitieboekje """"Conversations sur la Connoissance de la Peinture"""" (2/3)",Titel,Nederlands
facadc33-bdd7-54fd-8c35-a3156f280ad9,Titles,1,"Notitieboekje """"Wenen""""",Titel,Nederlands
8ba8ffac-3c35-5178-85a8-0df0924a37f1,Titles,1,"Notitieboekje """"Nederland, België, Verenigd Koninkrijk en Frankrijk""""",Titel,Nederlands
71cefda3-be50-508c-a98e-c9c552369f73,Titles,1,"Notitieboekje """"E.M.""""",Titel,Nederlands
013db479-4b8e-51d9-8e5d-793832023bda,Titles,1,Agenda 1946,Titel,Nederlands
cf13a37b-d8f8-5092-8ccb-56c26be682eb,Titles,1,Notitieboekje klein formaat (3),Titel,Nederlands
fb58236a-34ca-5dce-9524-4234b548880e,Titles,1,Agenda 1951,Titel,Nederlands
ef379e44-9f91-5b8e-bfd1-d1c8536ee9d8,Titles,1,Agenda 1926,Titel,Nederlands
76405c8e-f119-5338-99fc-65a0be468e3b,Titles,1,"Notitieboekje """"N° 5154""""",Titel,Nederlands
db03d75c-f6bd-560e-a0bc-701dccd7cdac,Titles,1,"Notitieboekje """"Belgium: 1925""""",Titel,Nederlands
1575e60d-ff57-5aa7-8698-f8ab175402dd,Titles,1,"Notitieboekje """"Italië""""",Titel,Nederlands
a3efe53b-777c-5c27-8fac-b2ab7e054028,Titles,1,"Notitieboekje """"Albertina, Wenen""""",Titel,Nederlands
e8f343b6-5e7d-5204-bb58-d426e6016269,Titles,1,Notitieboekje klein formaat (7),Titel,Nederlands
4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,Titles,1,"Notitieboekje """"Rome, Galleria Corsini""""",Titel,Nederlands
b412a4ae-4325-5a90-83f0-e809116a7f9e,Titles,1,Agenda eind 1913 - 1914,Titel,Nederlands
e84587f9-c4ac-5f8d-bf98-256295b41cde,Titles,1,"Notitieboekje """"Februari 1951""""",Titel,Nederlands
bba95541-b953-51cb-bb30-06349e54c4d3,Titles,1,"Notitieboekje """"Century Note Book""""",Titel,Nederlands
4d430dc5-68c5-5556-9ddc-4b9041c573e9,Titles,1,"Notitieboekje """"Notes""""",Titel,Nederlands
6ba58e6a-c5aa-528d-8223-0cdeecb3d481,Titles,1,"Notitieboekje """"Firenze - Rome""""",Titel,Nederlands
7c225786-d095-55ee-8d80-eaf75ab82926,Titles,1,"Notitieboekje """"Parijs - Madrid""""",Titel,Nederlands
c9314aa8-f637-5d3d-aab1-b5a856601641,Titles,1,"Adresboekje """"A-Z""""",Titel,Nederlands
80ddb6da-09ba-512d-a340-2a29e29da93e,Titles,1,Notitieboekje klein formaat (6),Titel,Nederlands
9d985d63-cbb7-5c4a-aa79-18748d76f47e,Titles,1,"Notitieboekje """"Juni 1948: Basel - Nederland""""",Titel,Nederlands
654d6d97-997d-555f-ad89-c11f184b9917,Titles,1,"Notitieboekje """"Prag (Febr. 1925)""""",Titel,Nederlands
3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,Titles,1,"Notitieboekje """"N° 2047""""",Titel,Nederlands
bb580b69-be01-550d-9ef8-8ecd9a1e9dc4,Titles,1,Agenda 1927,Titel,Nederlands
a7b7dfe7-8bff-58b8-b9a6-7d85258ad951,Titles,1,Notitieboekje klein formaat (2),Titel,Nederlands
302dadda-bf64-5ec1-b32b-5bfdc490fc08,Titles,1,Agenda 1950,Titel,Nederlands
1f7c8be3-70e8-5048-ace7-65dcbee30cdd,Titles,1,"Notitieboekje """"Frankrijk""""",Titel,Nederlands
5454dcb4-ee56-5ff9-ab6c-9f8a28f1b745,Titles,1,Agenda 1947,Titel,Nederlands
568eb2b2-e872-5bd4-b883-d45041fbf573,Titles,1,"Notitieboekje """"1957""""",Titel,Nederlands
75577ba0-3510-5f3a-a847-8e835bbcf15b,Titles,1,Notitieboekje fotobestellingen,Titel,Nederlands
2f639716-8718-5e72-a485-c6e0b0ec814c,Titles,1,"Notitieboekje """"Conversations sur la Connoissance de la Peinture"""" (3/3)",Titel,Nederlands
3bad7f9e-001c-5157-aaad-666a587bcb81,Titles,1,"Adresboekje """"Brussel""""",Titel,Nederlands
5154fddb-09a7-5763-a247-6619b67a6a9d,Titles,1,"Notitieboekje """"Veilingen te Brussel 1883 - 1925""""",Titel,Nederlands
67b63eb1-4d26-5a98-aa53-0bb599a0920e,Titles,1,"Notitieboekje """"P.P. Rubens in Privatbesitz""""",Titel,Nederlands
e11971b7-5b6c-5359-9502-f436522362e4,Titles,1,"Notitieboekje """"Rubens & Van Dyck in Dusseldorf Gallery Catalogues""""",Titel,Nederlands
ba53b791-7b7d-54c1-ab97-d87002a8a91d,Titles,1,"Notitieboekje """"Italië - Spanje""""",Titel,Nederlands
9393531a-c279-5330-a028-1eaad6505039,Titles,1,Agenda 1931,Titel,Nederlands
d609fecc-495a-59f3-aea5-37d40adc6052,Titles,1,"Adresboekje """"Frankrijk, zonder Parijs""""",Titel,Nederlands
27533568-4345-51b9-a141-691a47ff01e0,Titles,1,"Notitieboekje """"Van Dyck USA""""",Titel,Nederlands
8cf60f7c-14b3-5cd9-b603-ed1b763ccb5b,Titles,1,"Notitieboekje """"1930""""",Titel,Nederlands
18735cac-fb72-587a-a72c-5e04d3655815,Titles,1,"Notitieboekje """"Chatsworth""""",Titel,Nederlands
86600d7a-ac3d-51e3-9e1a-b63888d9bba4,Titles,1,Agenda 1957,Titel,Nederlands
4a5d8e8c-601e-58d6-83be-195dea6361b9,Titles,1,"Notitieboekje """"Engeland - USA""""",Titel,Nederlands
02feda08-6016-59e2-8d63-e116729cdb80,Titles,1,Agenda 1920,Titel,Nederlands
e84d86a6-03a8-526f-b4ed-5f2ab3a1956d,Titles,1,"Notitieboekje """"Februari 1929""""",Titel,Nederlands
27b6c1e7-9d36-5a2f-80cd-1051b8bd1cca,Titles,1,"Notitieboekjeboekje """"Sedelmeyer-Catalogue""""",Titel,Nederlands
a5f10b42-d12b-566f-a7b3-0de3687cc628,Titles,1,Notitieboekje varia,Titel,Nederlands
98f0d247-783b-5752-836d-9621070e1b9e,Titles,1,"Notitieboekje """"Wenen, september 1936""""",Titel,Nederlands
f6b83aad-4ed0-5712-ae85-b8d06b33a818,Titles,1,Notitieboekje klein formaat (9),Titel,Nederlands
29e1e71f-b40a-544c-8eda-5211248c5baf,Titles,1,"Notitieboekje """"Italië - Spanje""""",Titel,Nederlands
f4f61012-e6e6-53f0-87aa-1af53cde29a3,Titles,1,"Notitieboekje """"Mei 1951""""",Titel,Nederlands
28c0517b-4e9b-55a4-9055-fcbb1599aadd,Titles,1,Notitieboekje klein formaat,Titel,Nederlands
5a984b56-7518-5567-bd45-9da5759b06b6,Titles,1,"Notitieboekje """"Amsterdam, Utrecht,...""""",Titel,Nederlands
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,Titles,1,"Notitieboekje """"1930""""",Titel,Nederlands
1b921760-1f17-5fe5-be95-642c417b73b3,Titles,1,"Notitieboekje """"Francesco Pourbus""""",Titel,Nederlands
5e546408-f4a9-5c7c-b046-f311a42a1621,Titles,1,Agenda 1936,Titel,Nederlands
4fcc995a-85b4-5c9b-9fb9-2219c5f26625,Titles,1,"Notitieboekje """"Ratschläge des P.P. Rubens an Daniel Seghers""""",Titel,Nederlands
e496d231-d3f7-53ab-b1f6-18b3290f9a5a,Titles,1,Notitieboekje klein formaat (13),Titel,Nederlands
cf683190-a7ff-54ab-94ad-351d3e2c72d7,Titles,1,"Notitieboekje """"Rotterdam mus. Boymans""""",Titel,Nederlands
da1c9379-7cb1-59a3-90a7-41c1bea975a7,Titles,1,"Notitieboekje """"Oxford - Belgium - Haag 1937""""",Titel,Nederlands
7c564919-563f-5ffe-8f08-ff864b9ef5bc,Titles,1,"Notitieboekje """"Amsterdam Prentenkabinet""""",Titel,Nederlands
fc2118b1-b344-55e4-bb6e-0a98740e35aa,Titles,1,"Notitieboekje """"Un volume d'études dessiné par P.P. Rubens""""",Titel,Nederlands
97316613-fc6f-5902-8fd5-0e544865c423,Titles,1,"Notitieboekje """"Notes""""",Titel,Nederlands
d60d1eb6-875d-5f23-bdec-058b08a2a51f,Titles,1,Agenda 1940,Titel,Nederlands
f49d2a33-3d8a-5ebe-be25-675a2d97419f,Titles,1,Agenda op de briefwisseling,Titel,Nederlands
326344e8-80b6-59c8-8401-124cdc6218eb,Titles,1,Notitieboekje varia,Titel,Nederlands
454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,Titles,1,Agenda 1941,Titel,Nederlands
b48683ed-abdc-5508-8aca-77356550fa87,Titles,1,"Notitieboekje """"Den Haag - Brussel - Antwerpen - Rijsel - Saint-Omer - Calais""""",Titel,Nederlands
14d1116b-2ddd-539c-b4d5-26e75caa949a,Titles,1,"Notitieboekje """"Augustus 1927""""",Titel,Nederlands
fee4fe75-5144-5479-aa2a-9993063d1ef1,Titles,1,tezt,Titel,Nederlands
ff6ee980-a224-591c-94b4-6c21c365ace7,Titles,1,Notitieboekje klein formaat (12),Titel,Nederlands
2ec5806d-fe4a-5658-b15a-06d1729d4739,Titles,1,"Notitieboekje """"Rubens-abbildungen Holland""""",Titel,Nederlands
88399b1e-72d7-527a-814c-43743bdf7336,Titles,1,"Notitieboekje """"Rubens: Maltechnik""""",Titel,Nederlands
f021c1e0-9333-510e-9096-13d86932f25e,Titles,1,Agenda 1937,Titel,Nederlands
e213a637-98cf-5407-b333-fad99cdd55c4,Titles,1,"Notitieboekje """"Frans Pourbus""""",Titel,Nederlands
199f5750-a618-50c1-ba0d-721fb9481c1c,Titles,1,"Notitieboekje """"Kupferstichkabinet""""",Titel,Nederlands
fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,Titles,1,"Notitieboekje """"1931""""",Titel,Nederlands
9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,Titles,1,"Notitieboekje """"July 1933""""",Titel,Nederlands
8a3a4f76-e2df-5a8b-815f-dbe5f9a6644a,Titles,1,"Notitieboekje """"Notes""""",Titel,Nederlands
77cac798-fb3f-5eff-ac49-d1d279f2408f,Titles,1,"Notitieboekje """"Parijs - Londen - Antwerpen - Den Haag""""",Titel,Nederlands
da18148f-d2af-5bae-8550-df807cde96ef,Titles,1,"Notitieboekje """"Dresden""""",Titel,Nederlands
7ca2c966-4338-5709-9350-b5fba5d88fa8,Titles,1,"Notitieboekje """"November 1936""""",Titel,Nederlands
