ResourceID,card,order,Dimension Value,Dimension Type,Dimension Measurement Unit
44c6058d-619c-5778-a18b-9c53e437cd07,Dimensions,1,"168,0",Width of work,Centimetres
8e0a6f52-ced8-5493-be2a-9f664a8a7e94,Dimensions,1,"63,0",Height of work,Centimetres
8e0a6f52-ced8-5493-be2a-9f664a8a7e94,Dimensions,1,"88,0",Width of work,Centimetres
1f59a08b-dda1-5fca-b834-cb8a1694a9a6,Dimensions,1,"139,0",Height of work,Centimetres
1f59a08b-dda1-5fca-b834-cb8a1694a9a6,Dimensions,1,"89,0",Width of work,Centimetres
3843043e-654e-5213-b654-9551a1c436ea,Dimensions,1,"86,0",Height of work,Centimetres
3843043e-654e-5213-b654-9551a1c436ea,Dimensions,1,"137,0",Width of work,Centimetres
98ccd930-9117-545b-999e-861da6ef129f,Dimensions,1,"140,0",Height of work,Centimetres
98ccd930-9117-545b-999e-861da6ef129f,Dimensions,1,"89,0",Width of work,Centimetres
f4602664-7a75-53c0-8bb1-e602566ac8ca,Dimensions,1,"80,0",Height of work,Centimetres
f4602664-7a75-53c0-8bb1-e602566ac8ca,Dimensions,1,"106,0",Width of work,Centimetres
d1094849-49c8-5741-ab6e-c43cd84d5b0f,Dimensions,1,"238,0",Height of work,Centimetres
d1094849-49c8-5741-ab6e-c43cd84d5b0f,Dimensions,1,"178,0",Width of work,Centimetres
2d82c565-4453-55c7-9c00-5af06f09de12,Dimensions,1,"140,0",Height of work,Centimetres
2d82c565-4453-55c7-9c00-5af06f09de12,Dimensions,1,"90,0",Width of work,Centimetres
838a98b8-79ed-56ea-b03c-03d258c32f41,Dimensions,1,"151,0",Height of work,Centimetres
838a98b8-79ed-56ea-b03c-03d258c32f41,Dimensions,1,"100,0",Width of work,Centimetres
f0d39d46-ca0f-5ef7-a63b-1217fbf2810a,Dimensions,1,"88,0",Height of work,Centimetres
f0d39d46-ca0f-5ef7-a63b-1217fbf2810a,Dimensions,1,"129,0",Width of work,Centimetres
199277b1-fc7f-5ec0-91ee-468088c5bd63,Dimensions,1,"6,0",Height of work,Centimetres
199277b1-fc7f-5ec0-91ee-468088c5bd63,Dimensions,1,"6,0",Width of work,Centimetres
cc3aca53-19d4-5edc-a04d-b0ee39188a24,Dimensions,1,"150,0",Height of work,Centimetres
cc3aca53-19d4-5edc-a04d-b0ee39188a24,Dimensions,1,"105,0",Width of work,Centimetres
e2f86e48-3d0a-5046-993c-75a7f93d7ca7,Dimensions,1,"238,0",Height of work,Centimetres
e2f86e48-3d0a-5046-993c-75a7f93d7ca7,Dimensions,1,"180,0",Width of work,Centimetres
ede65729-3df0-5929-8d4d-3db8749cd983,Dimensions,1,"180,0",Height of work,Centimetres
ede65729-3df0-5929-8d4d-3db8749cd983,Dimensions,1,"125,0",Width of work,Centimetres
982c5a1d-4245-5bbd-a9a2-42789c4e82b4,Dimensions,1,"6,0",Height of work,Centimetres
982c5a1d-4245-5bbd-a9a2-42789c4e82b4,Dimensions,1,"6,0",Width of work,Centimetres
e368da7c-3c64-56f2-b777-28c79e0ee3a3,Dimensions,1,"90,0",Height of work,Centimetres
e368da7c-3c64-56f2-b777-28c79e0ee3a3,Dimensions,1,"65,0",Width of work,Centimetres
faa21d16-2c0d-5edf-9bae-98a024d2f6f7,Dimensions,1,"178,0",Height of work,Centimetres
faa21d16-2c0d-5edf-9bae-98a024d2f6f7,Dimensions,1,"128,0",Width of work,Centimetres
a4c17d5e-5855-563b-b2b0-a36249938212,Dimensions,1,"89,0",Height of work,Centimetres
a4c17d5e-5855-563b-b2b0-a36249938212,Dimensions,1,"140,0",Width of work,Centimetres
8b88944e-bfa9-5105-aa29-a3888d45a63e,Dimensions,1,"87,0",Height of work,Centimetres
8b88944e-bfa9-5105-aa29-a3888d45a63e,Dimensions,1,"136,0",Width of work,Centimetres
c089ea6c-0779-5a66-9db6-4dd2be3682d3,Dimensions,1,"85,0",Height of work,Centimetres
c089ea6c-0779-5a66-9db6-4dd2be3682d3,Dimensions,1,"125,0",Width of work,Centimetres
9d750fc3-d4c4-5822-b261-0e9b57befd17,Dimensions,1,"120,0",Height of work,Centimetres
9d750fc3-d4c4-5822-b261-0e9b57befd17,Dimensions,1,"175,0",Width of work,Centimetres
21b4c90c-5ae3-5088-b88f-23bacbe8fa71,Dimensions,1,"240,0",Height of work,Centimetres
21b4c90c-5ae3-5088-b88f-23bacbe8fa71,Dimensions,1,"178,0",Width of work,Centimetres
8ca2013d-d6b2-5ced-a5bb-cb0256e722b1,Dimensions,1,"6,0",Height of work,Centimetres
8ca2013d-d6b2-5ced-a5bb-cb0256e722b1,Dimensions,1,"4,5",Width of work,Centimetres
5d0bb0ee-f08a-54a1-9261-11aea3ac27f0,Dimensions,1,"91,0",Height of work,Centimetres
5d0bb0ee-f08a-54a1-9261-11aea3ac27f0,Dimensions,1,"138,0",Width of work,Centimetres
97e1dff9-866f-5746-816d-914cdc0b19da,Dimensions,1,"177,0",Height of work,Centimetres
97e1dff9-866f-5746-816d-914cdc0b19da,Dimensions,1,"236,0",Width of work,Centimetres
cd181cad-5222-5c13-8190-318f21298963,Dimensions,1,"165,0",Height of work,Centimetres
cd181cad-5222-5c13-8190-318f21298963,Dimensions,1,"120,0",Width of work,Centimetres
f3d93139-34b5-5052-b813-0d316c55c2aa,Dimensions,1,"174,0",Height of work,Centimetres
f3d93139-34b5-5052-b813-0d316c55c2aa,Dimensions,1,"227,0",Width of work,Centimetres
09e646b3-13c3-554e-9ee9-3b6575cdb877,Dimensions,1,"89,0",Height of work,Centimetres
09e646b3-13c3-554e-9ee9-3b6575cdb877,Dimensions,1,"130,0",Width of work,Centimetres
fcfeb626-f3da-5939-b09e-88aa1110811d,Dimensions,1,"125,0",Height of work,Centimetres
fcfeb626-f3da-5939-b09e-88aa1110811d,Dimensions,1,"175,0",Width of work,Centimetres
8897571d-1c70-5f9e-ba4a-4abe981dbd8a,Dimensions,1,"125,0",Height of work,Centimetres
8897571d-1c70-5f9e-ba4a-4abe981dbd8a,Dimensions,1,"175,0",Width of work,Centimetres
a7c6a91a-1d11-5552-a190-eb17d7d57e55,Dimensions,1,"235,0",Height of work,Centimetres
a7c6a91a-1d11-5552-a190-eb17d7d57e55,Dimensions,1,"180,0",Width of work,Centimetres
ffe4eee3-3d6e-5685-932e-5813da029e26,Dimensions,1,"180,0",Height of work,Centimetres
ffe4eee3-3d6e-5685-932e-5813da029e26,Dimensions,1,"244,0",Width of work,Centimetres
90192338-7b0a-5c15-b5bc-8691b296e7f4,Dimensions,1,"120,0",Height of work,Centimetres
90192338-7b0a-5c15-b5bc-8691b296e7f4,Dimensions,1,"170,0",Width of work,Centimetres
cd663574-8f69-57b9-95ee-1da7ae727d93,Dimensions,1,"240,0",Height of work,Centimetres
cd663574-8f69-57b9-95ee-1da7ae727d93,Dimensions,1,"170,0",Width of work,Centimetres
58aa95b1-4d5e-527e-ab37-06c3b45e4651,Dimensions,1,"127,0",Height of work,Centimetres
58aa95b1-4d5e-527e-ab37-06c3b45e4651,Dimensions,1,"177,0",Width of work,Centimetres
8bf06cc4-4b58-5fe9-9a29-608141d9915b,Dimensions,1,"210,0",Height of work,Centimetres
8bf06cc4-4b58-5fe9-9a29-608141d9915b,Dimensions,1,"270,0",Width of work,Centimetres
a89bf226-0b74-5eb8-a244-23a0e80e7ef3,Dimensions,1,"88,0",Height of work,Centimetres
a89bf226-0b74-5eb8-a244-23a0e80e7ef3,Dimensions,1,"60,0",Width of work,Centimetres
92e5e3e3-5425-5684-a19a-d57135de6a1c,Dimensions,1,"160,0",Height of work,Centimetres
92e5e3e3-5425-5684-a19a-d57135de6a1c,Dimensions,1,"240,0",Width of work,Centimetres
208b35b9-4ab1-59f5-a5ba-70f1d29341dc,Dimensions,1,"100,0",Height of work,Centimetres
208b35b9-4ab1-59f5-a5ba-70f1d29341dc,Dimensions,1,"153,0",Width of work,Centimetres
cd323fc3-3253-58fc-bfca-36b00b7cd7e0,Dimensions,1,"126,0",Height of work,Centimetres
cd323fc3-3253-58fc-bfca-36b00b7cd7e0,Dimensions,1,"176,0",Width of work,Centimetres
5e279465-fa41-5564-9fb0-f1809577cedd,Dimensions,1,"100,0",Height of work,Centimetres
5e279465-fa41-5564-9fb0-f1809577cedd,Dimensions,1,"148,0",Width of work,Centimetres
80b7ec5c-0e63-5314-baf0-d70dcc94a31c,Dimensions,1,"175,0",Height of work,Centimetres
80b7ec5c-0e63-5314-baf0-d70dcc94a31c,Dimensions,1,"125,0",Width of work,Centimetres
8b2325bb-756c-55e0-8351-2c2815024bb8,Dimensions,1,"167,0",Height of work,Centimetres
8b2325bb-756c-55e0-8351-2c2815024bb8,Dimensions,1,"227,0",Width of work,Centimetres
1f837051-5067-5b6a-bb0b-e4996e6746c5,Dimensions,1,"59,0",Height of work,Centimetres
1f837051-5067-5b6a-bb0b-e4996e6746c5,Dimensions,1,"97,0",Width of work,Centimetres
9e769312-3a30-51df-bae0-8d9ef087cfd4,Dimensions,1,"196,0",Height of work,Centimetres
9e769312-3a30-51df-bae0-8d9ef087cfd4,Dimensions,1,"110,0",Width of work,Centimetres
153bc76d-6eb5-562f-aeea-36c181ff8d2e,Dimensions,1,"145,0",Height of work,Centimetres
153bc76d-6eb5-562f-aeea-36c181ff8d2e,Dimensions,1,"85,0",Width of work,Centimetres
fc23b4b5-a6f6-521e-b4fa-d5c2799c33d8,Dimensions,1,"127,0",Height of work,Centimetres
fc23b4b5-a6f6-521e-b4fa-d5c2799c33d8,Dimensions,1,"178,0",Width of work,Centimetres
b4cfb4e3-aa46-59a2-9495-82a2578d688e,Dimensions,1,"230,0",Height of work,Centimetres
b4cfb4e3-aa46-59a2-9495-82a2578d688e,Dimensions,1,"170,0",Width of work,Centimetres
4ddb0376-17f4-555d-8891-9d31096c9128,Dimensions,1,"132,0",Height of work,Centimetres
4ddb0376-17f4-555d-8891-9d31096c9128,Dimensions,1,"127,0",Width of work,Centimetres
bb558c5e-34ff-5ee4-a974-a90f0a0ff88b,Dimensions,1,"135,0",Height of work,Centimetres
bb558c5e-34ff-5ee4-a974-a90f0a0ff88b,Dimensions,1,"85,0",Width of work,Centimetres
8d42ea0f-eb50-50e0-b5bc-4d57f4f061be,Dimensions,1,"235,0",Height of work,Centimetres
8d42ea0f-eb50-50e0-b5bc-4d57f4f061be,Dimensions,1,"170,0",Width of work,Centimetres
8ac79404-a9b3-5af2-bf87-94d89d9ec5c1,Dimensions,1,"60,0",Height of work,Centimetres
8ac79404-a9b3-5af2-bf87-94d89d9ec5c1,Dimensions,1,"90,0",Width of work,Centimetres
32d71454-b9a5-502d-9e03-cb851c6bbdb2,Dimensions,1,"22,0",Height of work,Centimetres
32d71454-b9a5-502d-9e03-cb851c6bbdb2,Dimensions,1,"35,0",Width of work,Centimetres
68985793-4ae6-58ae-8cd8-b826574e43d4,Dimensions,1,"131,0",Height of work,Centimetres
68985793-4ae6-58ae-8cd8-b826574e43d4,Dimensions,1,"180,0",Width of work,Centimetres
fcf740c5-31f6-5961-8945-f73450c1455f,Dimensions,1,"239,0",Height of work,Centimetres
fcf740c5-31f6-5961-8945-f73450c1455f,Dimensions,1,"179,0",Width of work,Centimetres
0e89a1f7-f5f7-56fa-b317-4acdada712a9,Dimensions,1,"125,0",Height of work,Centimetres
0e89a1f7-f5f7-56fa-b317-4acdada712a9,Dimensions,1,"175,0",Width of work,Centimetres
65800d28-f952-5d44-8c4f-6e3d2f1cbd21,Dimensions,1,"119,0",Height of work,Centimetres
65800d28-f952-5d44-8c4f-6e3d2f1cbd21,Dimensions,1,"70,0",Width of work,Centimetres
8534c1ca-2888-563d-a353-f0253f0269d6,Dimensions,1,"228,0",Height of work,Centimetres
8534c1ca-2888-563d-a353-f0253f0269d6,Dimensions,1,"170,0",Width of work,Centimetres
62ccb6fb-6a9b-5dac-bc49-abb29d259111,Dimensions,1,"227,0",Height of work,Centimetres
62ccb6fb-6a9b-5dac-bc49-abb29d259111,Dimensions,1,"165,0",Width of work,Centimetres
6ec1da2d-4583-5293-88f1-c76437d1548b,Dimensions,1,"138,0",Height of work,Centimetres
6ec1da2d-4583-5293-88f1-c76437d1548b,Dimensions,1,"88,0",Width of work,Centimetres
cd09d4c3-25af-5561-8762-26e4c371535d,Dimensions,1,"70,0",Height of work,Centimetres
cd09d4c3-25af-5561-8762-26e4c371535d,Dimensions,1,"85,0",Width of work,Centimetres
d8e8fc3b-dc5f-5443-be6d-1fec5885a2ee,Dimensions,1,"85,0",Height of work,Centimetres
d8e8fc3b-dc5f-5443-be6d-1fec5885a2ee,Dimensions,1,"133,0",Width of work,Centimetres
2de84226-24be-516e-a22d-a55c654500d2,Dimensions,1,"80,0",Height of work,Centimetres
2de84226-24be-516e-a22d-a55c654500d2,Dimensions,1,"120,0",Width of work,Centimetres
53daec95-261a-531b-b983-828befa03b1f,Dimensions,1,"145,0",Height of work,Centimetres
53daec95-261a-531b-b983-828befa03b1f,Dimensions,1,"110,0",Width of work,Centimetres
f2822252-6a97-530e-b98d-661eb587310e,Dimensions,1,"80,0",Height of work,Centimetres
f2822252-6a97-530e-b98d-661eb587310e,Dimensions,1,"55,0",Width of work,Centimetres
70e4f6f0-5c0c-538b-b8e7-bd1a3119cdf6,Dimensions,1,"129,0",Height of work,Centimetres
70e4f6f0-5c0c-538b-b8e7-bd1a3119cdf6,Dimensions,1,"86,0",Width of work,Centimetres
de0ae20c-34a7-53eb-9206-5e74d9aa43e9,Dimensions,1,"168,0",Height of work,Centimetres
de0ae20c-34a7-53eb-9206-5e74d9aa43e9,Dimensions,1,"118,0",Width of work,Centimetres
3d21a7af-dc4f-54d8-9b12-07bf6f7c20a7,Dimensions,1,"135,0",Height of work,Centimetres
3d21a7af-dc4f-54d8-9b12-07bf6f7c20a7,Dimensions,1,"85,0",Width of work,Centimetres
c6797a55-58f6-50a3-9b38-c50f86ad99e5,Dimensions,1,"225,0",Height of work,Centimetres
c6797a55-58f6-50a3-9b38-c50f86ad99e5,Dimensions,1,"170,0",Width of work,Centimetres
24a70e85-4dbb-5f34-8e87-50d04f256552,Dimensions,1,"115,0",Height of work,Centimetres
24a70e85-4dbb-5f34-8e87-50d04f256552,Dimensions,1,"163,0",Width of work,Centimetres
55500cb0-6305-579f-8ff3-8133f9a2745f,Dimensions,1,"178,0",Height of work,Centimetres
55500cb0-6305-579f-8ff3-8133f9a2745f,Dimensions,1,"128,0",Width of work,Centimetres
968d517a-7719-574d-9764-0259bcb53ded,Dimensions,1,"229,0",Height of work,Centimetres
968d517a-7719-574d-9764-0259bcb53ded,Dimensions,1,"172,0",Width of work,Centimetres
4839a2c3-f543-5fc8-99cc-c3c7134d5113,Dimensions,1,"166,0",Height of work,Centimetres
4839a2c3-f543-5fc8-99cc-c3c7134d5113,Dimensions,1,"235,0",Width of work,Centimetres
37ef833c-a8d5-52e8-b45d-6183de426614,Dimensions,1,"132,0",Height of work,Centimetres
37ef833c-a8d5-52e8-b45d-6183de426614,Dimensions,1,"180,0",Width of work,Centimetres
0f5e122d-d84f-5d7d-b935-df1547c60f46,Dimensions,1,"87,0",Height of work,Centimetres
0f5e122d-d84f-5d7d-b935-df1547c60f46,Dimensions,1,"138,0",Width of work,Centimetres
4ef702d9-1456-5261-8850-820808169b73,Dimensions,1,"139,0",Height of work,Centimetres
4ef702d9-1456-5261-8850-820808169b73,Dimensions,1,"88,0",Width of work,Centimetres
ae4a5f03-ffac-595b-812f-646b465de697,Dimensions,1,"110,0",Height of work,Centimetres
ae4a5f03-ffac-595b-812f-646b465de697,Dimensions,1,"81,0",Width of work,Centimetres
413f2ca5-a867-5e5c-b3c6-35ce7205f5da,Dimensions,1,"127,0",Height of work,Centimetres
413f2ca5-a867-5e5c-b3c6-35ce7205f5da,Dimensions,1,"177,0",Width of work,Centimetres
cbff7b50-0d63-52c6-9727-efd7d548820e,Dimensions,1,"130,0",Height of work,Centimetres
cbff7b50-0d63-52c6-9727-efd7d548820e,Dimensions,1,"180,0",Width of work,Centimetres
2eb81bfc-5fc0-53e9-b9e0-128ca1d21220,Dimensions,1,"82,0",Height of work,Centimetres
2eb81bfc-5fc0-53e9-b9e0-128ca1d21220,Dimensions,1,"114,0",Width of work,Centimetres
b3fa8b41-9478-5391-b97e-63fc9bef3c02,Dimensions,1,"126,0",Height of work,Centimetres
b3fa8b41-9478-5391-b97e-63fc9bef3c02,Dimensions,1,"178,0",Width of work,Centimetres
bcf33c02-ac18-5673-841c-5e04ccb96bd9,Dimensions,1,"100,0",Height of work,Centimetres
bcf33c02-ac18-5673-841c-5e04ccb96bd9,Dimensions,1,"70,0",Width of work,Centimetres
f9a4758e-88ae-50c5-b6c2-6735a9e98cf8,Dimensions,1,"178,0",Height of work,Centimetres
f9a4758e-88ae-50c5-b6c2-6735a9e98cf8,Dimensions,1,"129,0",Width of work,Centimetres
f1d38d74-b3cb-5e0d-9d1f-61974558f167,Dimensions,1,"230,0",Height of work,Centimetres
f1d38d74-b3cb-5e0d-9d1f-61974558f167,Dimensions,1,"175,0",Width of work,Centimetres
eacaaa44-c060-57d2-89f1-927ad4e1fafc,Dimensions,1,"121,0",Height of work,Centimetres
eacaaa44-c060-57d2-89f1-927ad4e1fafc,Dimensions,1,"170,0",Width of work,Centimetres
aa991f06-8947-5c50-9da0-1e2db80bed84,Dimensions,1,"128,0",Height of work,Centimetres
aa991f06-8947-5c50-9da0-1e2db80bed84,Dimensions,1,"178,0",Width of work,Centimetres
8297b535-2278-5fbb-abf5-405486f6f25a,Dimensions,1,"105,0",Height of work,Centimetres
8297b535-2278-5fbb-abf5-405486f6f25a,Dimensions,1,"62,0",Width of work,Centimetres
a1b52101-6f2e-5e80-83c3-0875b5440d27,Dimensions,1,"90,0",Height of work,Centimetres
a1b52101-6f2e-5e80-83c3-0875b5440d27,Dimensions,1,"138,0",Width of work,Centimetres
f847d74e-3c66-5377-bb99-a14611b01a58,Dimensions,1,"169,0",Height of work,Centimetres
f847d74e-3c66-5377-bb99-a14611b01a58,Dimensions,1,"236,0",Width of work,Centimetres
07bb1ea9-3a82-5bb9-9644-04093495a319,Dimensions,1,"140,0",Height of work,Centimetres
07bb1ea9-3a82-5bb9-9644-04093495a319,Dimensions,1,"198,0",Width of work,Centimetres
9f22706b-2354-589d-80e8-3575eeee9860,Dimensions,1,"117,0",Height of work,Centimetres
9f22706b-2354-589d-80e8-3575eeee9860,Dimensions,1,"80,0",Width of work,Centimetres
97385054-6566-54b1-a59f-9b3568b02b7e,Dimensions,1,"140,0",Height of work,Centimetres
97385054-6566-54b1-a59f-9b3568b02b7e,Dimensions,1,"90,0",Width of work,Centimetres
58dbae78-0cf4-55ea-ab00-887baf89e1c7,Dimensions,1,"155,0",Height of work,Centimetres
58dbae78-0cf4-55ea-ab00-887baf89e1c7,Dimensions,1,"110,0",Width of work,Centimetres
deebc22f-fb5f-540e-aa09-ad9bbc929639,Dimensions,1,"54,0",Height of work,Centimetres
deebc22f-fb5f-540e-aa09-ad9bbc929639,Dimensions,1,"75,0",Width of work,Centimetres
ab7343c5-3a66-5f03-8682-312cb9341570,Dimensions,1,"120,0",Height of work,Centimetres
ab7343c5-3a66-5f03-8682-312cb9341570,Dimensions,1,"170,0",Width of work,Centimetres
d7565c2b-39f0-5ce0-b444-1ce69665823f,Dimensions,1,"6,0",Height of work,Centimetres
d7565c2b-39f0-5ce0-b444-1ce69665823f,Dimensions,1,"6,0",Width of work,Centimetres
27ec2153-e30d-5741-aaef-6b5fc440e17d,Dimensions,1,"164,0",Height of work,Centimetres
27ec2153-e30d-5741-aaef-6b5fc440e17d,Dimensions,1,"239,0",Width of work,Centimetres
2c3f5e5f-7120-54ed-a941-9a801c424ae4,Dimensions,1,"89,0",Height of work,Centimetres
2c3f5e5f-7120-54ed-a941-9a801c424ae4,Dimensions,1,"127,0",Width of work,Centimetres
2a827234-97f9-536c-901d-140927740463,Dimensions,1,"6,0",Height of work,Centimetres
2a827234-97f9-536c-901d-140927740463,Dimensions,1,"4,5",Width of work,Centimetres
30a17332-bc2c-59b6-a4f2-1c44811b5ef1,Dimensions,1,"52,0",Height of work,Centimetres
30a17332-bc2c-59b6-a4f2-1c44811b5ef1,Dimensions,1,"102,0",Width of work,Centimetres
f5d04e61-9e65-5527-9297-38bdf132cb69,Dimensions,1,"168,0",Height of work,Centimetres
f5d04e61-9e65-5527-9297-38bdf132cb69,Dimensions,1,"115,0",Width of work,Centimetres
e1a4d40b-ef80-5267-bc23-e74334b3467e,Dimensions,1,"310,0",Height of work,Centimetres
e1a4d40b-ef80-5267-bc23-e74334b3467e,Dimensions,1,"415,0",Width of work,Centimetres
e119a767-cb08-5c2e-b681-f5eb60f14a33,Dimensions,1,"146,0",Height of work,Centimetres
e119a767-cb08-5c2e-b681-f5eb60f14a33,Dimensions,1,"100,0",Width of work,Centimetres
